厂商名,域名,厂商级别,厂商排位,严重最高奖励,高危最高奖励,中危最高奖励,低危最高奖励
Exrates,https://lk.exrates.me,A,0.475,无上限,无上限,2.52 ETH,0.51 ETH
GAEA,https://www.gmex.io,A,0.45,无上限,无上限,2.48 ETH,0.51 ETH
BitAsset,https://www.bitasset.com/,A,0.375,无上限,无上限,2.37 ETH,0.5 ETH
ZG.com,https://www.zg.com/,A,0.35,无上限,无上限,2.33 ETH,0.49 ETH
币尔,https://www.coineal.com/,A,0.75,无上限,无上限,2.99 ETH,0.56 ETH
Coinsuper,https://www.coinsuper.com/,A,0.625,无上限,无上限,2.77 ETH,0.54 ETH
Dcoin,https://www.dcoin.com/,A,0.3,无上限,无上限,2.26 ETH,0.48 ETH
汇币网,https://hb.top,A,0.275,无上限,无上限,2.22 ETH,0.48 ETH
星客,https://www.silktrader.net/,A,0.25,无上限,无上限,2.19 ETH,0.47 ETH
RightBTC,https://www.rightbtc.com,A,0.175,无上限,无上限,2.09 ETH,0.46 ETH
加勒比H网,http://hht.one/,A,0.15,无上限,无上限,2.06 ETH,0.45 ETH
LBank,https://www.lbkex.com/,A,0.125,无上限,无上限,2.02 ETH,0.45 ETH
Dididu,http://www.dididu.com/,A,0.025,无上限,无上限,1.9 ETH,0.43 ETH
BKEX,https://www.bkex.com/,B,1.0,1.5 ETH,1.0 ETH,0.6 ETH,0.25 ETH
Hotbit,https://www.hotbit.io/,B,0.9672,1.49 ETH,1.0 ETH,0.59 ETH,0.24 ETH
Bikicoin,https://www.bikicoin.com,B,0.9508,1.49 ETH,1.0 ETH,0.59 ETH,0.24 ETH
Bitget,https://www.bitget.com/,B,0.918,1.48 ETH,1.0 ETH,0.59 ETH,0.24 ETH
币峰,https://www.befong.com,B,0.9016,1.47 ETH,1.0 ETH,0.58 ETH,0.23 ETH
WR.NET,https://www.wr.net/,B,0.8689,1.46 ETH,1.0 ETH,0.58 ETH,0.23 ETH
TOKOK,https://www.tokok.com/,B,0.8525,1.46 ETH,1.0 ETH,0.58 ETH,0.22 ETH
VVBTC,http://www.vvbtc.com,B,0.8525,1.46 ETH,1.0 ETH,0.58 ETH,0.22 ETH
CoinMex,https://www.coinmex.com/,B,0.8033,1.44 ETH,1.0 ETH,0.57 ETH,0.21 ETH
紫牛币交所,http://www.purcow.io/,B,0.7377,1.42 ETH,1.0 ETH,0.56 ETH,0.2 ETH
币诺,https://coinoah.com/,B,0.7213,1.42 ETH,1.0 ETH,0.56 ETH,0.2 ETH
86COIN,http://www.86coin.io,B,0.6885,1.41 ETH,1.0 ETH,0.55 ETH,0.19 ETH
币昇,https://www.bisheng.top,B,0.6721,1.4 ETH,1.0 ETH,0.55 ETH,0.19 ETH
爱尚比特,https://www.asbtc.com,B,0.6557,1.4 ETH,1.0 ETH,0.54 ETH,0.18 ETH
ABEX,https://www.abexb.com/,B,0.623,1.39 ETH,1.0 ETH,0.54 ETH,0.18 ETH
币蛋,https://www.coinegg.com/,B,0.6066,1.39 ETH,1.0 ETH,0.54 ETH,0.17 ETH
IX交易所,https://ix.com/,B,0.5738,1.38 ETH,1.0 ETH,0.53 ETH,0.16 ETH
币龙网,https://www.bitalong.com/,B,0.5574,1.37 ETH,1.0 ETH,0.53 ETH,0.16 ETH
澳洲U网,https://www.ucoin.pw,B,0.541,1.37 ETH,1.0 ETH,0.53 ETH,0.16 ETH
UEX,http://www.uex.com/,B,0.4918,1.35 ETH,1.0 ETH,0.52 ETH,0.14 ETH
6x交易站,https://www.6x.com,B,0.4754,1.35 ETH,1.0 ETH,0.51 ETH,0.14 ETH
IMX,https://www.imx.com,B,0.4426,1.34 ETH,1.0 ETH,0.51 ETH,0.13 ETH
B2BX,https://www.b2bx.exchange/,B,0.4098,1.33 ETH,1.0 ETH,0.5 ETH,0.12 ETH
Kdax.pro,https://www.kdax.pro/,B,0.377,1.32 ETH,1.0 ETH,0.5 ETH,0.11 ETH
币系,https://bilaxy.com/,B,0.3443,1.31 ETH,1.0 ETH,0.49 ETH,0.11 ETH
CoinX,https://coinx.im,B,0.3279,1.31 ETH,1.0 ETH,0.49 ETH,0.1 ETH
ZT.COM,https://www.zt.com/,B,0.3115,1.3 ETH,1.0 ETH,0.48 ETH,0.1 ETH
天天国际,http://www.ttex.pro/,B,0.2951,1.3 ETH,1.0 ETH,0.48 ETH,0.09 ETH
COIN918,http://www.coin918.cc/,B,0.2623,1.29 ETH,1.0 ETH,0.48 ETH,0.08 ETH
58COIN,http://www.58coin.com/,B,0.1967,1.27 ETH,1.0 ETH,0.46 ETH,0.06 ETH
XTRA,https://www.xtraex.com/,B,0.2131,1.28 ETH,1.0 ETH,0.47 ETH,0.07 ETH
60交易所,https://www.60.com,B,0.1967,1.27 ETH,1.0 ETH,0.46 ETH,0.06 ETH
讯齐,https://www.xunq.net,B,0.1639,1.27 ETH,1.0 ETH,0.46 ETH,0.05 ETH
HEX,https://www.hex.com/,B,0.1475,1.26 ETH,1.0 ETH,0.45 ETH,0.05 ETH
T网,https://www.tokencan.net,B,0.1148,1.25 ETH,1.0 ETH,0.45 ETH,0.04 ETH
Ethfinex,https://www.ethfinex.com/,B,0.0984,1.25 ETH,1.0 ETH,0.44 ETH,0.03 ETH
怪兽市场,https://www.mser.one/,B,0.0492,1.24 ETH,1.0 ETH,0.44 ETH,0.02 ETH
币贝交易所,https://www.exshell.com/,B,0.0328,1.23 ETH,1.0 ETH,0.43 ETH,0.01 ETH
GAEX,https://www.gaex.com/,C,0.9877,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
TOK,https://www.tok.com,C,0.9753,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
PK.TOP,http://www.pk.top/,C,0.9383,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
BYEX,https://www.byex.io,C,0.9136,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
Bybit,http://www.bybit.com,C,0.9012,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
BQEX,https://www.bqex.pro/,C,0.8889,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
币管家,https://bgj.io/,C,0.8765,1.19 ETH,0.79 ETH,0.28 ETH,0.08 ETH
币扬,http://www.bityoung.com/,C,0.8519,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
火币韩国站,https://event.huobi.co.kr,C,0.8148,1.18 ETH,0.78 ETH,0.26 ETH,0.08 ETH
热币网,https://www.hotcoin.top/,C,0.8025,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
FCoinJP,https://www.fcoinjp.com/,C,0.7901,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
Biger,https://www.biger.in/,C,0.7778,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
9coin,https://www.9coin.com,C,0.7654,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
DBOSS,https://www.dboss.vip/,C,0.7284,1.17 ETH,0.78 ETH,0.25 ETH,0.06 ETH
HCoin,https://www.hcoin.com/,C,0.716,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
PRDAE,https://www.prdae.pro/,C,0.7407,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
Exchain,https://www.exchain.com,C,0.7037,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
QB.COM,https://www.qb.com/,C,0.6914,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
比特兔交易所,https://bitrabbit.com/,C,0.6543,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
新加坡币多网,https://www.coinba.pro/,C,0.6049,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
Mercatox,https://mercatox.com/,C,0.5926,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
新比特交易所,http://www.xbtc.cx/,C,0.963,1.2 ETH,0.8 ETH,0.29 ETH,0.1 ETH
Korbit,https://www.korbit.co.kr,C,0.5309,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
7EBIT,http://www.7ebit.net/,C,0.5185,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
笔加索,https://www.bjs.bi/,C,0.4938,1.15 ETH,0.75 ETH,0.19 ETH,0.02 ETH
AI交易所,https://www.aicexc.com/,C,0.4691,1.14 ETH,0.75 ETH,0.19 ETH,0.02 ETH
币族,https://www.bizu.com,C,0.4444,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
英国交易所,https://ukex.com,C,0.4321,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
Indodax,https://indodax.com/,C,0.4074,1.14 ETH,0.75 ETH,0.17 ETH,0.01 ETH
CoinFit,https://www.coinfit.io/,C,0.3951,1.14 ETH,0.74 ETH,0.17 ETH,0.01 ETH
WinMax,https://www.winmax.me/,C,0.3827,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
找币,https://www.zhaobi.com/,C,0.3457,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
币次元,https://www.coinx.pro/,C,0.3704,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
CDAE,https://www.cdaevip.com,C,0.358,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
Park.one,https://www.park.one,C,0.321,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
WanShare,https://www.wanshare.com/,C,0.3086,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
炒币网,https://www.chaobi.com/,C,0.2963,1.13 ETH,0.73 ETH,0.14 ETH,0.01 ETH
BTCTurk,https://www.btcturk.com,C,0.284,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
VBITEX,https://www.vbitex.com/,C,0.2716,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
DeBi,https://www.debi.com/,C,0.2593,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
畅思,https://chaince.com/,C,0.1728,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
中比特交易所,https://zbt.one/,C,0.1481,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
CBX,https://www.cbx.one,C,0.1235,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
DDEX,https://ddex.io/,C,0.1111,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
MAX,https://max.maicoin.com/,C,0.0864,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
G网,https://www.gbcax.com/,C,0.0617,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
币团网,https://www.bituan.com/,C,0.0494,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
Trade Satoshi,https://tradesatoshi.com/,C,0.0247,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
ExNow,http://www.exnow.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
CoinEx,https://www.coinex.com,C,0.2469,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
CoinFalcon,https://coinfalcon.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Bisq,https://bisq.network/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
币易,http://www.coinyee.pro,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
以飞交易所,https://etherflyer.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
SouthXchange,https://www.southxchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Newdex,https://newdex.io/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Coinrail,https://coinrail.co.kr,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
影力所,http://www.inex.exchange/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Bithumb DEX,https://www.bithumb.io/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
金币,https://www.jbex.pro/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
FreiExchange,https://freiexchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Rootrex,https://www.rootrex.com,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
龙阁,https://www.longex.io,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Coingi,https://coingi.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Ore.Bz,https://ore.bz/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
