厂商名,域名,厂商级别,厂商排位,严重最高奖励,高危最高奖励,中危最高奖励,低危最高奖励
https://www.feixiaohao.com/exchange/huobipro,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
https://www.feixiaohao.com/exchange/bithumb,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
https://www.feixiaohao.com/exchange/binance,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
https://www.feixiaohao.com/exchange/bitmex,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
https://www.feixiaohao.com/exchange/bit-z,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
https://www.feixiaohao.com/exchange/hitbtc,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
https://www.feixiaohao.com/exchange/okex,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
https://www.feixiaohao.com/exchange/bibox,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
https://www.feixiaohao.com/exchange/coinw,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
https://www.feixiaohao.com/exchange/zb,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
https://www.feixiaohao.com/exchange/shuzibi,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
https://www.feixiaohao.com/exchange/bikicoin,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
https://www.feixiaohao.com/exchange/loex,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
https://www.feixiaohao.com/exchange/ocx,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
https://www.feixiaohao.com/exchange/cointiger,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
https://www.feixiaohao.com/exchange/fubt,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
https://www.feixiaohao.com/exchange/idax,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
https://www.feixiaohao.com/exchange/bcex,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
https://www.feixiaohao.com/exchange/ztcom,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
https://www.feixiaohao.com/exchange/bihuex,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
https://www.feixiaohao.com/exchange/upbit,None,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
