厂商名,域名,厂商级别,厂商排位,严重最高奖励,高危最高奖励,中危最高奖励,低危最高奖励
Park.one,https://www.park.one,B,0.3218,1.31 ETH,1.0 ETH,0.49 ETH,0.1 ETH
香港富比特,http://www.fubt.top/,A,0.2982,无上限,无上限,2.26 ETH,0.48 ETH
炒客网,https://www.chaoex.io,A,0.2807,无上限,无上限,2.23 ETH,0.48 ETH
BITINFI,https://web.bitinfi.com/,B,0.2644,1.29 ETH,1.0 ETH,0.48 ETH,0.08 ETH
Coinbase Pro,https://pro.coinbase.com/,A,0.2456,无上限,无上限,2.18 ETH,0.47 ETH
Victcoin,https://www.victcoin.com/,B,0.2529,1.29 ETH,1.0 ETH,0.47 ETH,0.08 ETH
币尔,https://www.coineal.com/,B,0.8046,1.44 ETH,1.0 ETH,0.57 ETH,0.21 ETH
60交易所,https://www.60.com,B,0.2069,1.28 ETH,1.0 ETH,0.47 ETH,0.07 ETH
哈希交易所,https://www.hashwang.net/,B,0.1954,1.27 ETH,1.0 ETH,0.46 ETH,0.06 ETH
持币网,https://www.keepbtc.net/,B,0.1379,1.26 ETH,1.0 ETH,0.45 ETH,0.05 ETH
币鸽,https://www.biger.in/,B,0.1264,1.26 ETH,1.0 ETH,0.45 ETH,0.04 ETH
PRDAE,https://www.prdae.pro/,B,0.0805,1.24 ETH,1.0 ETH,0.44 ETH,0.03 ETH
OCX,https://ocx.com,B,0.069,1.24 ETH,1.0 ETH,0.44 ETH,0.02 ETH
火币韩国站,https://event.huobi.co.kr,B,0.023,1.23 ETH,1.0 ETH,0.43 ETH,0.01 ETH
CoinMex,https://www.coinmex.com/,C,1.0,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
Korbit,https://www.korbit.co.kr,C,0.9643,1.2 ETH,0.8 ETH,0.29 ETH,0.1 ETH
7EBIT,http://www.7ebit.net/,C,0.9464,1.19 ETH,0.8 ETH,0.29 ETH,0.09 ETH
好币网,https://www.hcoin.com/,C,0.9286,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
币诺,https://coinoah.com/,C,0.9107,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
币万,http://www.bione.cc/,A,0.193,无上限,无上限,2.11 ETH,0.46 ETH
比特兔交易所,https://bitrabbit.com/,C,0.8929,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
CoinTiger,https://www.cointiger.pro,A,0.1404,无上限,无上限,2.04 ETH,0.45 ETH
IX交易所,https://ix.com/,C,0.8571,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
Allcoin,https://www.allcoinex.io,A,0.1228,无上限,无上限,2.02 ETH,0.45 ETH
币图,https://www.tok.com,C,0.8393,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
AT交易所,https://www.at3.com/,A,0.1053,无上限,无上限,2.0 ETH,0.45 ETH
Mercatox,https://mercatox.com/,C,0.8304,1.18 ETH,0.78 ETH,0.27 ETH,0.08 ETH
币系,https://bilaxy.com/,C,0.8036,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
Bitbank,https://bitbank.cc,A,0.0175,无上限,无上限,1.89 ETH,0.43 ETH
10086coin,https://www.10086coin.io/,C,0.7857,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
币次元,https://www.coinx.pro/,C,0.7679,1.17 ETH,0.78 ETH,0.26 ETH,0.07 ETH
币族,https://www.bizu.com,C,0.7411,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
笔加索,https://www.bjs.bi/,C,0.7232,1.17 ETH,0.77 ETH,0.25 ETH,0.06 ETH
胖比特,https://www.fatbtc.com,A,0.0175,无上限,无上限,1.89 ETH,0.43 ETH
FCoinJP,https://www.fcoinjp.com/,C,0.6875,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
ZZEX,https://www.zzex.pro,B,0.9655,1.49 ETH,1.0 ETH,0.59 ETH,0.24 ETH
炒币网,https://www.chaobi.com/,C,0.6607,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
Bitstamp,https://www.bitstamp.net,B,0.954,1.49 ETH,1.0 ETH,0.59 ETH,0.24 ETH
WanShare,https://www.wanshare.com/,C,0.6339,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
IDCM,https://www.idcm.io/,B,0.9425,1.48 ETH,1.0 ETH,0.59 ETH,0.24 ETH
BTCTurk,https://www.btcturk.com,C,0.6071,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
KKCoin,https://www.kkcoin.com,B,0.908,1.47 ETH,1.0 ETH,0.59 ETH,0.23 ETH
BYEX,https://www.byex.io,C,0.5804,1.15 ETH,0.76 ETH,0.21 ETH,0.04 ETH
比特儿海外版,https://gateio.io/,B,0.7816,1.44 ETH,1.0 ETH,0.57 ETH,0.21 ETH
Bithumb DEX,https://www.bithumb.io/,C,0.5536,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
B网,https://bittrex.com,B,0.7011,1.41 ETH,1.0 ETH,0.55 ETH,0.19 ETH
Rootrex,https://www.rootrex.com,C,0.5625,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
bitFlyer,https://bitflyer.jp/,B,0.6897,1.41 ETH,1.0 ETH,0.55 ETH,0.19 ETH
币团网,https://www.bituan.com/,C,0.5179,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
Q网,https://www.myqbtc.com,B,0.6782,1.41 ETH,1.0 ETH,0.55 ETH,0.19 ETH
信币,https://www.thinkbit.com/,C,0.5089,1.15 ETH,0.75 ETH,0.2 ETH,0.02 ETH
P网,https://poloniex.com,B,0.6322,1.39 ETH,1.0 ETH,0.54 ETH,0.18 ETH
英国交易所,https://ukex.com,C,0.5,1.15 ETH,0.75 ETH,0.19 ETH,0.02 ETH
双子星,https://gemini.com/,B,0.5747,1.38 ETH,1.0 ETH,0.53 ETH,0.16 ETH
Indodax,https://indodax.com/,C,0.4732,1.14 ETH,0.75 ETH,0.19 ETH,0.02 ETH
YOEXS,https://y.ceo,B,0.5402,1.37 ETH,1.0 ETH,0.53 ETH,0.16 ETH
找币,https://www.zhaobi.com/,C,0.4464,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
itBit,https://www.itbit.com,B,0.4138,1.33 ETH,1.0 ETH,0.5 ETH,0.12 ETH
CoinEx,https://www.coinex.com,B,0.092,1.25 ETH,1.0 ETH,0.44 ETH,0.03 ETH
币客,https://www.bitker.com/,B,0.4138,1.33 ETH,1.0 ETH,0.5 ETH,0.12 ETH
AI交易所,https://www.aicexc.com/,C,0.4196,1.14 ETH,0.75 ETH,0.17 ETH,0.01 ETH
55全球市场,https://www.55.com,C,0.3929,1.14 ETH,0.74 ETH,0.17 ETH,0.01 ETH
Exmo,https://exmo.com/,B,0.3448,1.31 ETH,1.0 ETH,0.49 ETH,0.11 ETH
BTCBOX,https://www.btcbox.co.jp/,B,0.3333,1.31 ETH,1.0 ETH,0.49 ETH,0.1 ETH
畅思,https://chaince.com/,C,0.3661,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
YoBit,https://yobit.net,B,0.2989,1.3 ETH,1.0 ETH,0.48 ETH,0.09 ETH
以飞交易所,https://etherflyer.com/,C,0.3393,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
Coincheck,https://coincheck.com/,B,0.2874,1.3 ETH,1.0 ETH,0.48 ETH,0.09 ETH
满币网,https://www.coinbene.com/,B,0.6667,1.4 ETH,1.0 ETH,0.55 ETH,0.19 ETH
鲸交所,https://www.whaleex.com/,C,0.3036,1.13 ETH,0.74 ETH,0.14 ETH,0.01 ETH
WinMax,https://www.winmax.me/,C,0.2768,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
HPX,https://www.hpx.com/,B,0.2299,1.28 ETH,1.0 ETH,0.47 ETH,0.07 ETH
新比特交易所,http://www.xbtc.cx/,C,0.6429,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
CoinFit,https://www.coinfit.io/,C,0.25,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
中比特交易所,https://zbt.one/,C,0.2054,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
Coinone,https://coinone.co.kr/,B,0.1609,1.27 ETH,1.0 ETH,0.46 ETH,0.05 ETH
影力所,http://www.inex.exchange/,C,0.1875,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
Livecoin,https://www.livecoin.net/,B,0.1724,1.27 ETH,1.0 ETH,0.46 ETH,0.06 ETH
KuCoin,https://www.kucoin.com,B,0.0345,1.23 ETH,1.0 ETH,0.43 ETH,0.01 ETH
BitBay,https://bitbay.net,C,0.9821,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
FEX,https://fexpro.io/,C,0.9732,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
酷币,https://www.coolcoin.com,C,0.875,1.19 ETH,0.79 ETH,0.28 ETH,0.08 ETH
李逵,https://liqui.io/,C,0.7946,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
Zaif,https://zaif.jp,C,0.75,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
MAX,https://max.maicoin.com/,C,0.1786,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
OkCoin韩国站,https://www.okcoinkr.com/,C,0.7054,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
币链网,http://www.btcbl.com/,C,0.1429,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
柯宾汉,https://www.cobinhood.com/,C,0.6964,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
Newdex,https://newdex.io/,C,0.1339,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
DSX,https://dsx.uk,C,0.6518,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
Bisq,https://bisq.network/,C,0.1161,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
Luno,https://www.luno.com,C,0.5714,1.15 ETH,0.76 ETH,0.21 ETH,0.04 ETH
ExNow,http://www.exnow.com/,C,0.0982,1.11 ETH,0.72 ETH,0.08 ETH,0.01 ETH
YEX,http://yex.com/,C,0.4375,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
C网,https://www.cryptopia.co.nz,C,0.4286,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
Be.Top,https://www.be.top/,C,0.0804,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
DDEX,https://ddex.io/,C,0.0714,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
Rfinex,https://www.rfinex.com/,C,0.3839,1.13 ETH,0.74 ETH,0.17 ETH,0.01 ETH
金币,https://www.jbex.pro/,C,0.0179,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
Tidex,https://tidex.com/,C,0.375,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
Trade Satoshi,https://tradesatoshi.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
讯齐,https://www.xunq.net,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
DeBi,https://www.debi.com/,C,0.3482,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
币易,http://www.coinyee.io,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Bitso,https://bitso.com,C,0.3214,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
CoinFalcon,https://coinfalcon.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
CEO交易所,https://ceo.bi,C,0.2946,1.13 ETH,0.73 ETH,0.14 ETH,0.01 ETH
SouthXchange,https://www.southxchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
STEX,https://www.stex.com,C,0.2857,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
币虎全球BihuEX,https://bihuex.com/,B,0.977,1.49 ETH,1.0 ETH,0.6 ETH,0.25 ETH
龙阁,https://www.longex.io,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
CREX24,https://crex24.com/zh/,C,0.2411,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
Coinrail,https://coinrail.co.kr,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
IDEX,https://idex.market,C,0.2321,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
DEx.top,https://dex.top/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
OkCoin国际,https://www.okcoin.com,C,0.2232,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
G网,https://www.gbcax.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
hellobts,https://www.hellobts.com/,C,0.0536,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
比特兄弟,https://www.btb.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
ACX,https://acx.io/,C,0.0446,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
FreiExchange,https://freiexchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Ore.Bz,https://ore.bz/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Kuna,https://kuna.io,C,0.0357,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
币和,https://www.bibr.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
OTCBTC,https://otcbtc.com,C,0.0268,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
Coingi,https://coingi.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
BoxEx,https://ex.btcbox.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Fisco,https://fcce.jp,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
COINNEST,http://www.coinnest.co.kr,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
KKEX,https://kkex.com,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
趣币网,https://www.qubi.com,A,0.9649,无上限,无上限,3.42 ETH,0.59 ETH
GAEA,https://www.gmex.io,A,0.8421,无上限,无上限,3.17 ETH,0.58 ETH
火币合约,https://www.hbdm.com,A,0.807,无上限,无上限,3.1 ETH,0.57 ETH
BQEX,https://www.bqex.pro/,A,0.8246,无上限,无上限,3.14 ETH,0.57 ETH
IOAEX,http://www.ioaex.com,A,0.7719,无上限,无上限,3.03 ETH,0.56 ETH
VVBTC,http://www.vvbtc.com,A,0.7544,无上限,无上限,3.0 ETH,0.56 ETH
Exrates,https://lk.exrates.me,A,0.7018,无上限,无上限,2.9 ETH,0.55 ETH
BitMart,https://www.bitmart.com/,A,0.6842,无上限,无上限,2.87 ETH,0.55 ETH
OEX全球站,https://www.oex.com/,A,0.6316,无上限,无上限,2.78 ETH,0.54 ETH
Bitget,https://www.bitget.com/,A,0.5789,无上限,无上限,2.69 ETH,0.53 ETH
币蛋,https://www.coinegg.com/,A,0.5965,无上限,无上限,2.72 ETH,0.53 ETH
XTRA,https://www.xtraex.com/,A,0.5439,无上限,无上限,2.63 ETH,0.53 ETH
COINBIG,https://www.coinbig.com/,A,0.5088,无上限,无上限,2.57 ETH,0.52 ETH
ABEX,https://www.abexb.com/,A,0.4912,无上限,无上限,2.54 ETH,0.52 ETH
星客,https://www.silktrader.net/,A,0.4737,无上限,无上限,2.52 ETH,0.51 ETH
LBank,https://www.lbkex.com/,A,0.4561,无上限,无上限,2.49 ETH,0.51 ETH
Dididu,http://www.dididu.com/,A,0.4035,无上限,无上限,2.41 ETH,0.5 ETH
币涨,https://www.btrise.com/,A,0.386,无上限,无上限,2.38 ETH,0.5 ETH
Simex,https://simex.global/ru,A,0.2632,无上限,无上限,2.21 ETH,0.48 ETH
币昇,https://www.bisheng.top,A,0.2281,无上限,无上限,2.16 ETH,0.47 ETH
东方交易所,https://www.df.com/,A,0.2105,无上限,无上限,2.13 ETH,0.47 ETH
RightBTC,https://www.rightbtc.com,A,0.1754,无上限,无上限,2.09 ETH,0.46 ETH
BKEX,https://www.bkex.com/,A,0.1579,无上限,无上限,2.07 ETH,0.46 ETH
紫牛币交所,http://www.purcow.io/,A,0.0877,无上限,无上限,1.98 ETH,0.44 ETH
HEX,https://www.hex.com/,A,0.0351,无上限,无上限,1.91 ETH,0.43 ETH
Dcoin,https://www.dcoin.com/,B,0.9885,1.5 ETH,1.0 ETH,0.6 ETH,0.25 ETH
PK.TOP,http://www.pk.top/,B,0.931,1.48 ETH,1.0 ETH,0.59 ETH,0.24 ETH
热币网,https://www.hotcoin.top/,B,0.9195,1.48 ETH,1.0 ETH,0.59 ETH,0.24 ETH
币管家,https://bgj.io/,B,0.8851,1.47 ETH,1.0 ETH,0.58 ETH,0.23 ETH
58COIN,http://www.58coin.com/,B,0.8966,1.47 ETH,1.0 ETH,0.58 ETH,0.23 ETH
Coinsuper,https://www.coinsuper.com/,A,0.0702,无上限,无上限,1.95 ETH,0.44 ETH
币龙网,https://www.bitalong.com/,B,0.8621,1.46 ETH,1.0 ETH,0.58 ETH,0.22 ETH
6x交易站,https://www.6x.com,B,0.8506,1.46 ETH,1.0 ETH,0.58 ETH,0.22 ETH
COIN918,http://www.coin918.cc/,B,0.8276,1.45 ETH,1.0 ETH,0.57 ETH,0.22 ETH
Ethfinex,https://www.ethfinex.com/,B,0.7816,1.44 ETH,1.0 ETH,0.57 ETH,0.21 ETH
B2BX,https://www.b2bx.exchange/,B,0.7471,1.43 ETH,1.0 ETH,0.56 ETH,0.2 ETH
UEX,http://www.uex.com/,B,0.7241,1.42 ETH,1.0 ETH,0.56 ETH,0.2 ETH
天天国际,http://www.ttex.pro/,B,0.6552,1.4 ETH,1.0 ETH,0.54 ETH,0.18 ETH
T网,https://www.tokencan.com,B,0.6207,1.39 ETH,1.0 ETH,0.54 ETH,0.17 ETH
怪兽市场,https://www.monster.one,B,0.5977,1.38 ETH,1.0 ETH,0.54 ETH,0.17 ETH
BitAsset,https://www.bitasset.com/,B,0.5632,1.37 ETH,1.0 ETH,0.53 ETH,0.16 ETH
Hubi,https://www.hubi.com/,B,0.5287,1.36 ETH,1.0 ETH,0.52 ETH,0.15 ETH
Hotbit,https://www.hotbit.io/,B,0.5057,1.36 ETH,1.0 ETH,0.52 ETH,0.15 ETH
TOKOK,https://www.tokok.com/,B,0.4828,1.35 ETH,1.0 ETH,0.52 ETH,0.14 ETH
COIEX,https://coiex.io/,B,0.4598,1.34 ETH,1.0 ETH,0.51 ETH,0.14 ETH
CoinX,https://coinx.im,B,0.4598,1.34 ETH,1.0 ETH,0.51 ETH,0.14 ETH
GAEX,https://www.gaex.com/,B,0.3908,1.33 ETH,1.0 ETH,0.5 ETH,0.12 ETH
币扬,http://www.bityoung.com/,B,0.3563,1.32 ETH,1.0 ETH,0.49 ETH,0.11 ETH
Park.one,https://www.park.one,B,0.3103,1.3 ETH,1.0 ETH,0.48 ETH,0.1 ETH
BITINFI,https://web.bitinfi.com/,B,0.2759,1.3 ETH,1.0 ETH,0.48 ETH,0.09 ETH
Victcoin,https://www.victcoin.com/,B,0.2414,1.29 ETH,1.0 ETH,0.47 ETH,0.08 ETH
币尔,https://www.coineal.com/,B,0.7931,1.44 ETH,1.0 ETH,0.57 ETH,0.21 ETH
60交易所,https://www.60.com,B,0.2184,1.28 ETH,1.0 ETH,0.47 ETH,0.07 ETH
哈希交易所,https://www.hashwang.net/,B,0.1839,1.27 ETH,1.0 ETH,0.46 ETH,0.06 ETH
持币网,https://www.keepbtc.net/,B,0.1494,1.26 ETH,1.0 ETH,0.45 ETH,0.05 ETH
币鸽,https://www.biger.in/,B,0.1149,1.25 ETH,1.0 ETH,0.45 ETH,0.04 ETH
PRDAE,https://www.prdae.pro/,B,0.0575,1.24 ETH,1.0 ETH,0.44 ETH,0.02 ETH
OCX,https://ocx.com,B,0.046,1.24 ETH,1.0 ETH,0.43 ETH,0.02 ETH
火币韩国站,https://event.huobi.co.kr,B,0.0115,1.23 ETH,1.0 ETH,0.43 ETH,0.0 ETH
CoinMex,https://www.coinmex.com/,C,0.9911,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
Korbit,https://www.korbit.co.kr,C,0.9554,1.2 ETH,0.8 ETH,0.29 ETH,0.09 ETH
7EBIT,http://www.7ebit.net/,C,0.9375,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
好币网,https://www.hcoin.com/,C,0.9196,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
币诺,https://coinoah.com/,C,0.9018,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
比特兔交易所,https://bitrabbit.com/,C,0.8839,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
IX交易所,https://ix.com/,C,0.8482,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
币图,https://www.tok.com,C,0.8661,1.19 ETH,0.79 ETH,0.27 ETH,0.08 ETH
Mercatox,https://mercatox.com/,C,0.8214,1.18 ETH,0.78 ETH,0.27 ETH,0.08 ETH
币系,https://bilaxy.com/,C,0.8125,1.18 ETH,0.78 ETH,0.26 ETH,0.08 ETH
10086coin,https://www.10086coin.io/,C,0.7768,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
币次元,https://www.coinx.pro/,C,0.7589,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
币族,https://www.bizu.com,C,0.7321,1.17 ETH,0.78 ETH,0.25 ETH,0.06 ETH
笔加索,https://www.bjs.bi/,C,0.7143,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
FCoinJP,https://www.fcoinjp.com/,C,0.6786,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
炒币网,https://www.chaobi.com/,C,0.6696,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
WanShare,https://www.wanshare.com/,C,0.625,1.16 ETH,0.77 ETH,0.22 ETH,0.05 ETH
BTCTurk,https://www.btcturk.com,C,0.5982,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
BYEX,https://www.byex.io,C,0.5893,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
Rootrex,https://www.rootrex.com,C,0.5446,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
Bithumb DEX,https://www.bithumb.io/,C,0.5357,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
币团网,https://www.bituan.com/,C,0.5268,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
英国交易所,https://ukex.com,C,0.4821,1.14 ETH,0.75 ETH,0.19 ETH,0.02 ETH
信币,https://www.thinkbit.com/,C,0.4911,1.15 ETH,0.75 ETH,0.19 ETH,0.02 ETH
Indodax,https://indodax.com/,C,0.4643,1.14 ETH,0.75 ETH,0.19 ETH,0.01 ETH
找币,https://www.zhaobi.com/,C,0.4554,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
CoinEx,https://www.coinex.com,B,0.1034,1.25 ETH,1.0 ETH,0.45 ETH,0.03 ETH
AI交易所,https://www.aicexc.com/,C,0.4107,1.14 ETH,0.75 ETH,0.17 ETH,0.01 ETH
55全球市场,https://www.55.com,C,0.4018,1.14 ETH,0.74 ETH,0.17 ETH,0.01 ETH
畅思,https://chaince.com/,C,0.3571,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
以飞交易所,https://etherflyer.com/,C,0.3304,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
鲸交所,https://www.whaleex.com/,C,0.3125,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
WinMax,https://www.winmax.me/,C,0.2679,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
新比特交易所,http://www.xbtc.cx/,C,0.6161,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
