厂商名,域名,厂商级别,厂商排位,严重最高奖励,高危最高奖励,中危最高奖励,低危最高奖励
OCX,https://www.ocx.com/,B,0.5116,1.36 ETH,1.0 ETH,0.52 ETH,0.15 ETH
BITKER,https://www.bitker.com/,B,0.4884,1.35 ETH,1.0 ETH,0.52 ETH,0.14 ETH
ZG.TOP,https://www.zg.top/,B,0.4186,1.33 ETH,1.0 ETH,0.5 ETH,0.13 ETH
FUBT,https://www.fubt.com,B,0.3721,1.32 ETH,1.0 ETH,0.5 ETH,0.11 ETH
DragonEx,https://dragonex.im/,B,0.3488,1.31 ETH,1.0 ETH,0.49 ETH,0.11 ETH
IDCM,https://www.idcm.cc/,B,0.3023,1.3 ETH,1.0 ETH,0.48 ETH,0.09 ETH
AEX,https://www.aex.com/,B,0.2093,1.28 ETH,1.0 ETH,0.47 ETH,0.07 ETH
BIONE,https://www.bione.cc/,B,0.186,1.27 ETH,1.0 ETH,0.46 ETH,0.06 ETH
炒客网,https://www.chaoex.info,B,0.1628,1.27 ETH,1.0 ETH,0.46 ETH,0.05 ETH
ZG.com,https://www.zg.com/,B,0.1163,1.25 ETH,1.0 ETH,0.45 ETH,0.04 ETH
Allcoin,https://www.allcoinex.io,B,0.0698,1.24 ETH,1.0 ETH,0.44 ETH,0.02 ETH
东方交易所,https://www.dfex.com/,C,1.0,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
Bitfinex,https://www.bitfinex.com,C,0.9774,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
Liquid,https://www.liquid.com/,C,0.9474,1.19 ETH,0.8 ETH,0.29 ETH,0.09 ETH
Q网,https://www.myqbtc.com,C,0.9398,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
WR.NET,https://www.wr.net/,C,0.9098,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
ZZEX,https://www.zzex.pro,C,0.8947,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
Coinbase Pro,https://pro.coinbase.com/,C,0.8872,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
CoinBene,https://www.coinbene.com/,C,0.9925,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
Hubi,https://www.hubi.com/,C,0.8571,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
KKCoin,https://www.kkcoin.com,C,0.8496,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
K网,https://www.kraken.com,C,0.8496,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
gate.io,https://gateio.news/,C,0.8195,1.18 ETH,0.78 ETH,0.27 ETH,0.08 ETH
B网,https://bittrex.com,C,0.797,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
Bitstamp,https://www.bitstamp.net,C,0.7669,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
Y网,https://y.ceo,C,0.7444,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
火币韩国站,https://www.huobi.co.kr/,C,0.6617,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
KuCoin,https://www.kucoin.com,C,0.6617,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
CEO交易所,https://ceo.bi,C,0.6466,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
BigONE,https://big.one,C,0.594,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
HPX,https://www.hpx.com/,C,0.5714,1.15 ETH,0.76 ETH,0.21 ETH,0.04 ETH
酷币,https://www.coolcoin.com,C,0.6241,1.16 ETH,0.77 ETH,0.22 ETH,0.05 ETH
Exmo,https://exmo.com/,C,0.5414,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
YoBit,https://yobit.net,C,0.4962,1.15 ETH,0.75 ETH,0.19 ETH,0.02 ETH
双子星,https://gemini.com/,C,0.4737,1.14 ETH,0.75 ETH,0.19 ETH,0.02 ETH
Livecoin,https://www.livecoin.net/,C,0.4812,1.14 ETH,0.75 ETH,0.19 ETH,0.02 ETH
Bitbank,https://bitbank.cc,C,0.4662,1.14 ETH,0.75 ETH,0.19 ETH,0.02 ETH
bitFlyer,https://bitflyer.jp/,C,0.4511,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
P网,https://poloniex.com,C,0.4436,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
BTCBOX,https://www.btcbox.co.jp/,C,0.4286,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
Coinone,https://coinone.co.kr/,C,0.4211,1.14 ETH,0.75 ETH,0.17 ETH,0.01 ETH
Zaif,https://zaif.jp,C,0.4135,1.14 ETH,0.75 ETH,0.17 ETH,0.01 ETH
Coincheck,https://coincheck.com/,C,0.391,1.14 ETH,0.74 ETH,0.17 ETH,0.01 ETH
Rfinex,https://www.rfinex.com/,C,0.3609,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
itBit,https://www.itbit.com,C,0.3534,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
BitBay,https://bitbay.net,C,0.2932,1.13 ETH,0.73 ETH,0.14 ETH,0.01 ETH
OkCoin韩国站,https://www.okcoinkr.com/,C,0.2707,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
Tidex,https://tidex.com/,C,0.2632,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
Luno,https://www.luno.com,C,0.2331,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
DSX,https://dsx.uk,C,0.1504,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
OkCoin国际,https://www.okcoin.com,C,0.1353,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
柯宾汉,https://www.cobinhood.com/,C,0.1128,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
IDEX,https://idex.market,C,0.1053,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
CREX24,https://crex24.com/zh/,C,0.0902,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
Bitso,https://bitso.com,C,0.0977,1.11 ETH,0.72 ETH,0.08 ETH,0.01 ETH
YEX,https://yex.com/,C,0.0827,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
ACX,https://acx.io/,C,0.0526,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
Kuna,https://kuna.io,C,0.0226,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
OTCBTC,https://otcbtc.com,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Fisco,https://fcce.jp,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
xBTCe,https://www.xbtce.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Bleutrade,https://bleutrade.com,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
COINNEST,http://www.coinnest.co.kr,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
澳交所,http://www.aoex.com,A,1.0,无上限,无上限,3.5 ETH,0.6 ETH
EMEX,https://www.emex.cc/,A,0.9524,无上限,无上限,3.4 ETH,0.59 ETH
GAEA,https://www.gmex.io,A,0.7619,无上限,无上限,3.02 ETH,0.56 ETH
COINBIG,https://www.coinbig.com/,A,0.6667,无上限,无上限,2.84 ETH,0.55 ETH
LBank,https://www.lbkex.com/,A,0.619,无上限,无上限,2.76 ETH,0.54 ETH
币夫,https://www.bitforex.com/,A,0.5238,无上限,无上限,2.6 ETH,0.52 ETH
币网,http://www.bw.com/,A,0.3333,无上限,无上限,2.31 ETH,0.49 ETH
币峰,https://www.befong.com,A,0.0952,无上限,无上限,1.99 ETH,0.44 ETH
星客,https://www.silktrader.net/,A,0.0476,无上限,无上限,1.93 ETH,0.43 ETH
币湾交易所,https://www.coinbay.tw,B,1.0,1.5 ETH,1.0 ETH,0.6 ETH,0.25 ETH
IOAEX,http://www.ioaex.com,B,0.9535,1.49 ETH,1.0 ETH,0.59 ETH,0.24 ETH
CDAE,https://www.cdaevip.com,B,0.9302,1.48 ETH,1.0 ETH,0.59 ETH,0.24 ETH
趣币网,https://www.qubi.top,B,0.8605,1.46 ETH,1.0 ETH,0.58 ETH,0.22 ETH
BitMart,https://www.bitmart.com/,B,0.7674,1.43 ETH,1.0 ETH,0.56 ETH,0.21 ETH
比太网,https://www.btex.com/,B,0.6744,1.4 ETH,1.0 ETH,0.55 ETH,0.19 ETH
多比交易平台,https://www.dobiexchange.com/,B,0.6512,1.4 ETH,1.0 ETH,0.54 ETH,0.18 ETH
BitAsset,https://www.bitasset.com/,B,0.6279,1.39 ETH,1.0 ETH,0.54 ETH,0.18 ETH
币尔,https://www.coineal.com/,A,0.381,无上限,无上限,2.38 ETH,0.5 ETH
RightBTC,https://www.rightbtc.com,B,0.6047,1.38 ETH,1.0 ETH,0.54 ETH,0.17 ETH
币蛋,https://www.coinegg.com/,B,0.5814,1.38 ETH,1.0 ETH,0.53 ETH,0.17 ETH
币新,https://www.coinnew.io,B,0.5349,1.37 ETH,1.0 ETH,0.52 ETH,0.15 ETH
MXC,https://www.mxc.com,B,0.4651,1.35 ETH,1.0 ETH,0.51 ETH,0.14 ETH
汇币网,https://hb.top,B,0.4419,1.34 ETH,1.0 ETH,0.51 ETH,0.13 ETH
6x交易站,https://www.6x.com,B,0.3953,1.33 ETH,1.0 ETH,0.5 ETH,0.12 ETH
VVBTC,http://www.vvbtc.com,B,0.3256,1.31 ETH,1.0 ETH,0.49 ETH,0.1 ETH
VVEX,https://www.vvex.love/,B,0.2791,1.3 ETH,1.0 ETH,0.48 ETH,0.09 ETH
Exrates,https://lk.exrates.me,B,0.2558,1.29 ETH,1.0 ETH,0.47 ETH,0.08 ETH
BKEX,https://www.bkex.vip,B,0.2326,1.28 ETH,1.0 ETH,0.47 ETH,0.07 ETH
Coinsuper,https://www.coinsuper.com/,B,0.5581,1.37 ETH,1.0 ETH,0.53 ETH,0.16 ETH
加勒比H网,http://hht.one/,B,0.1395,1.26 ETH,1.0 ETH,0.45 ETH,0.05 ETH
UEX,http://www.uex.com/,B,0.093,1.25 ETH,1.0 ETH,0.44 ETH,0.03 ETH
55全球市场,https://www.55.com,B,0.0465,1.24 ETH,1.0 ETH,0.43 ETH,0.02 ETH
58COIN,http://www.58coin.com/,B,0.0233,1.23 ETH,1.0 ETH,0.43 ETH,0.01 ETH
币昇,https://www.bisheng.top,C,0.985,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
BITCHEN,https://www.bitchen.io/,C,0.9699,1.2 ETH,0.8 ETH,0.29 ETH,0.1 ETH
TOKOK,https://www.tokok.com/,C,0.9624,1.2 ETH,0.8 ETH,0.29 ETH,0.1 ETH
Hotbit,https://www.hotbit.io/,C,0.9549,1.2 ETH,0.8 ETH,0.29 ETH,0.09 ETH
Hopex,https://www.hopex.com,C,0.9248,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
币诺,https://coinoah.com/,C,0.9323,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
紫牛币交所,http://www.purcow.io/,C,0.9173,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
IX交易所,https://ix.com/,C,0.9023,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
EZB,https://www.ezb.com,C,0.8797,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
ZT.COM,https://www.zt.com/,C,0.8722,1.19 ETH,0.79 ETH,0.28 ETH,0.08 ETH
Bitget,https://www.bitget.cc/,C,0.8647,1.19 ETH,0.79 ETH,0.27 ETH,0.08 ETH
币贝交易所,https://www.exshell.com/,C,0.8346,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
86COIN,http://www.86coin.io,C,0.8271,1.18 ETH,0.78 ETH,0.27 ETH,0.08 ETH
Dcoin,https://www.dcoin.com/,C,0.812,1.18 ETH,0.78 ETH,0.26 ETH,0.08 ETH
爱尚比特,https://www.asbtc.com,C,0.8045,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
B2BX,https://www.b2bx.exchange/,C,0.7895,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
CoinMex,https://www.coinmex.com/,C,0.782,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
FEX,https://fexpro.net/,C,0.7744,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
怪兽市场,https://www.mser.one/,C,0.7594,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
QB.COM,https://www.qb.com/,C,0.7519,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
新加坡币多网,https://www.coinba.pro/,C,0.7368,1.17 ETH,0.78 ETH,0.25 ETH,0.06 ETH
币龙网,https://www.bitalong.com/,C,0.7293,1.17 ETH,0.78 ETH,0.25 ETH,0.06 ETH
Kdax.pro,https://www.kdax.pro/,C,0.7218,1.17 ETH,0.77 ETH,0.25 ETH,0.06 ETH
ETBOX,https://www.etbox.com,C,0.7143,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
COIN918,http://www.coin918.cc/,C,0.7143,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
TOK,https://www.tok.com,C,0.6992,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
Biger,https://www.biger.in/,C,0.6917,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
贝壳国际,https://www.shellint.pro,C,0.6842,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
融币,https://www.rongbiexchange.com,C,0.6767,1.17 ETH,0.77 ETH,0.24 ETH,0.05 ETH
牛盾交易所,https://www.newtonxchange.pro/,C,0.6692,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
ZB MEGA,https://www.zbm.com,C,0.6391,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
Ethfinex,https://www.ethfinex.com/,C,0.6391,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
GAEX,https://www.gaex.com/,C,0.6165,1.16 ETH,0.77 ETH,0.22 ETH,0.04 ETH
币扬,http://www.bityoung.com/,C,0.609,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
BITINFI,https://web.bitinfi.com/,C,0.6015,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
XTRA,https://www.xtraex.com/,C,0.5865,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
币系,https://bilaxy.com/,C,0.5789,1.15 ETH,0.76 ETH,0.21 ETH,0.04 ETH
CBX,https://www.cbx.one,C,0.5639,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
Bybit,http://www.bybit.com,C,0.5639,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
HEX,https://www.hex.com/,C,0.5489,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
VBITEX,https://www.vbitex.com/,C,0.5338,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
PK.TOP,https://www.pk.top/,C,0.5263,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
FCoinJP,https://www.fcoinjp.com/,C,0.5188,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
60交易所,https://www.60e.io/cn,C,0.5113,1.15 ETH,0.76 ETH,0.2 ETH,0.02 ETH
Dididu,http://www.dididu.com/,C,0.5038,1.15 ETH,0.75 ETH,0.2 ETH,0.02 ETH
ABEX,https://www.abexb.com/,C,0.4887,1.15 ETH,0.75 ETH,0.19 ETH,0.02 ETH
热币网,https://www.hotcoin.top/,C,0.4586,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
BQEX,http://www.bqex.tw,C,0.4361,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
BBX,http://www.bbx.com/,C,0.406,1.14 ETH,0.75 ETH,0.17 ETH,0.01 ETH
DBOSS,https://www.dboss.vip/,C,0.3985,1.14 ETH,0.74 ETH,0.17 ETH,0.01 ETH
龙阁,https://www.longex.me,C,0.3759,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
9coin,https://www.9coin.com,C,0.3835,1.13 ETH,0.74 ETH,0.17 ETH,0.01 ETH
币链网,http://www.btcbl.com/,C,0.3684,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
Mercatox,https://mercatox.com/,C,0.3459,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
Korbit,https://www.korbit.co.kr,C,0.3383,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
WinMax,https://www.winmax.me/,C,0.3308,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
T网,https://www.tokencan.net,C,0.3233,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
24MEX,https://24mex.com/,C,0.3158,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
Exchain,https://www.exchain.com,C,0.3083,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
笔加索,https://www.bjs.ai,C,0.3008,1.13 ETH,0.74 ETH,0.14 ETH,0.01 ETH
英国交易所,https://ukex.com,C,0.2857,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
HCoin,https://www.hcoin.com/,C,0.2782,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
币发,http://www.bifex.com/,C,0.2556,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
币族,http://www.bizu.one,C,0.2481,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
币管家,https://bgj.io/,C,0.2406,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
AI交易所,https://www.aicexc.com/,C,0.2256,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
币次元,https://www.coinx.pro/,C,0.218,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
Indodax,https://indodax.com/,C,0.2105,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
CoinFit,https://www.coinfit.io/,C,0.203,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
DeBi,https://www.debi.com/,C,0.188,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
CITEX,https://www.citex.co.kr,C,0.1955,1.12 ETH,0.72 ETH,0.11 ETH,0.01 ETH
BTCTurk,https://www.btcturk.com,C,0.1805,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
币团网,https://www.bituan.com/,C,0.1729,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
Park.one,https://www.park.one,C,0.1654,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
IMX,https://www.imx.com,C,0.1579,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
BHEX,https://www.bhex.com/,C,0.1278,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
找币,https://www.zhaobi.com/,C,0.1203,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
MAX,https://max.maicoin.com/,C,0.0752,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
7EBIT,http://www.7ebit.net/,C,0.0677,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
CoinPark,https://www.coinpark.com/,C,0.0602,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
畅思,https://ichaince.com/,C,0.0451,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
G网,https://www.gbcax.com/,C,0.0301,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
以飞交易所,https://etherflyer.com/,C,0.0376,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
CoinEx,https://www.coinex.com,C,0.1429,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
币易,http://www.coinyee.pro,C,0.015,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
Switcheo Network,https://switcheo.network/,C,0.0075,1.1 ETH,0.71 ETH,0.05 ETH,0.01 ETH
CoinFalcon,https://coinfalcon.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
DDEX,https://ddex.io/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
澳洲U网,https://www.ucoin.pw,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
阿格斯,https://acdex.io,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Bisq,https://bisq.network/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Trade Satoshi,https://tradesatoshi.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
ExNow,https://www.exnow.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Newdex,https://newdex.io/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
影力所,http://www.inex.exchange/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
SouthXchange,https://www.southxchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
币创,https://www.btron.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Bithumb DEX,https://www.bithumb.io/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Coingi,https://coingi.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
