厂商名,域名,厂商级别,厂商排位,严重最高奖励,高危最高奖励,中危最高奖励,低危最高奖励
双子星,https://gemini.com/,B,0.1803,1.27 ETH,1.0 ETH,0.46 ETH,0.06 ETH
满币网,https://www.coinbene.com/,B,0.5082,1.36 ETH,1.0 ETH,0.52 ETH,0.15 ETH
bitFlyer,https://bitflyer.jp/,B,0.1311,1.26 ETH,1.0 ETH,0.45 ETH,0.04 ETH
Y网,https://y.ceo,B,0.0984,1.25 ETH,1.0 ETH,0.44 ETH,0.03 ETH
Exmo,https://exmo.com/,B,0.1148,1.25 ETH,1.0 ETH,0.45 ETH,0.04 ETH
P网,https://poloniex.com,B,0.0492,1.24 ETH,1.0 ETH,0.44 ETH,0.02 ETH
YoBit,https://yobit.net,C,0.9655,1.2 ETH,0.8 ETH,0.29 ETH,0.1 ETH
itBit,https://www.itbit.com,C,0.9425,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
FEX,https://fexpro.net/,C,0.9195,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
HPX,https://www.hpx.com/,C,0.8851,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
BTCBOX,https://www.btcbox.co.jp/,C,0.8736,1.19 ETH,0.79 ETH,0.28 ETH,0.08 ETH
Coinone,https://coinone.co.kr/,C,0.8621,1.19 ETH,0.79 ETH,0.27 ETH,0.08 ETH
Livecoin,https://www.livecoin.net/,C,0.8276,1.18 ETH,0.78 ETH,0.27 ETH,0.08 ETH
酷币,https://www.coolcoin.com,C,0.7816,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
Coincheck,https://coincheck.com/,C,0.7931,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
Zaif,https://zaif.jp,C,0.7586,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
BitBay,https://bitbay.net,C,0.7126,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
KuCoin,https://www.kucoin.com,C,0.6552,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
Rfinex,https://www.rfinex.com/,C,0.5747,1.15 ETH,0.76 ETH,0.21 ETH,0.04 ETH
STEX,https://www.stex.com,C,0.5517,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
Tidex,https://tidex.com/,C,0.5402,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
OkCoin韩国站,https://www.okcoinkr.com/,C,0.5287,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
Luno,https://www.luno.com,C,0.4483,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
DSX,https://dsx.uk,C,0.4023,1.14 ETH,0.74 ETH,0.17 ETH,0.01 ETH
BigOne,https://big.one,C,0.3793,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
Bitso,https://bitso.com,C,0.3563,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
柯宾汉,https://www.cobinhood.com/,C,0.3218,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
OkCoin国际,https://www.okcoin.com,C,0.2299,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
CREX24,https://crex24.com/zh/,C,0.2184,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
IDEX,https://idex.market,C,0.2069,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
CEO交易所,https://ceo.bi,C,0.1724,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
YEX,http://yex.com/,C,0.1609,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
ACX,https://acx.io/,C,0.1264,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
Kuna,https://kuna.io,C,0.092,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
OTCBTC,https://otcbtc.com,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Fisco,https://fcce.jp,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
KKEX,https://kkex.com,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
COINNEST,http://www.coinnest.co.kr,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
趣币网,https://www.qubi.com,A,0.975,无上限,无上限,3.45 ETH,0.6 ETH
火币合约,https://www.hbdm.com,A,0.85,无上限,无上限,3.19 ETH,0.58 ETH
币夫,https://www.bitforex.com/,A,0.825,无上限,无上限,3.14 ETH,0.57 ETH
IOAEX,http://www.ioaex.com,A,0.775,无上限,无上限,3.04 ETH,0.56 ETH
LBank,https://www.lbkex.com/,A,0.675,无上限,无上限,2.86 ETH,0.55 ETH
BitMart,https://www.bitmart.com/,A,0.6,无上限,无上限,2.72 ETH,0.54 ETH
BitAsset,https://www.bitasset.com/,A,0.575,无上限,无上限,2.68 ETH,0.53 ETH
BKEX,https://www.bkex.com/,A,0.425,无上限,无上限,2.44 ETH,0.51 ETH
Simex,https://simex.global/ru,A,0.3,无上限,无上限,2.26 ETH,0.48 ETH
COINBIG,https://www.coinbig.com/,A,0.275,无上限,无上限,2.22 ETH,0.48 ETH
Exrates,https://lk.exrates.me,A,0.25,无上限,无上限,2.19 ETH,0.47 ETH
雷盾交易所,https://www.loex.io,A,0.2,无上限,无上限,2.12 ETH,0.46 ETH
VVBTC,http://www.vvbtc.com,A,0.15,无上限,无上限,2.06 ETH,0.45 ETH
Coinsuper,https://www.coinsuper.com/,A,0.45,无上限,无上限,2.48 ETH,0.51 ETH
Dcoin,https://www.dcoin.com/,B,0.9836,1.5 ETH,1.0 ETH,0.6 ETH,0.25 ETH
币尔,https://www.coineal.com/,A,0.725,无上限,无上限,2.95 ETH,0.56 ETH
ZG.com,https://www.zg.com/,B,0.9672,1.49 ETH,1.0 ETH,0.59 ETH,0.24 ETH
IX交易所,https://ix.com/,B,0.9344,1.48 ETH,1.0 ETH,0.59 ETH,0.24 ETH
星客,https://www.silktrader.net/,B,0.918,1.48 ETH,1.0 ETH,0.59 ETH,0.24 ETH
汇币网,https://hb.top,B,0.8852,1.47 ETH,1.0 ETH,0.58 ETH,0.23 ETH
加勒比H网,http://hht.one/,B,0.8689,1.46 ETH,1.0 ETH,0.58 ETH,0.23 ETH
GAEA,https://www.gmex.io,B,0.8525,1.46 ETH,1.0 ETH,0.58 ETH,0.22 ETH
55全球市场,https://www.55.com,B,0.8361,1.45 ETH,1.0 ETH,0.57 ETH,0.22 ETH
Bitget,https://www.bitget.com/,B,0.7705,1.43 ETH,1.0 ETH,0.56 ETH,0.21 ETH
CoinMex,https://www.coinmex.com/,B,0.7541,1.43 ETH,1.0 ETH,0.56 ETH,0.2 ETH
TOKOK,https://www.tokok.com/,B,0.7213,1.42 ETH,1.0 ETH,0.56 ETH,0.2 ETH
Ethfinex,https://www.ethfinex.com/,B,0.7049,1.41 ETH,1.0 ETH,0.55 ETH,0.19 ETH
6x交易站,https://www.6x.com,B,0.6885,1.41 ETH,1.0 ETH,0.55 ETH,0.19 ETH
币昇,https://www.bisheng.top,B,0.6721,1.4 ETH,1.0 ETH,0.55 ETH,0.19 ETH
币诺,https://coinoah.com/,B,0.6557,1.4 ETH,1.0 ETH,0.54 ETH,0.18 ETH
58COIN,http://www.58coin.com/,B,0.6066,1.39 ETH,1.0 ETH,0.54 ETH,0.17 ETH
紫牛币交所,http://www.purcow.io/,B,0.5902,1.38 ETH,1.0 ETH,0.53 ETH,0.17 ETH
86COIN,http://www.86coin.io,B,0.5574,1.37 ETH,1.0 ETH,0.53 ETH,0.16 ETH
RightBTC,https://www.rightbtc.com,B,0.541,1.37 ETH,1.0 ETH,0.53 ETH,0.16 ETH
IMX,https://www.imx.com,B,0.5246,1.36 ETH,1.0 ETH,0.52 ETH,0.15 ETH
爱尚比特,https://www.asbtc.com,B,0.4918,1.35 ETH,1.0 ETH,0.52 ETH,0.14 ETH
币蛋,https://www.coinegg.com/,B,0.459,1.34 ETH,1.0 ETH,0.51 ETH,0.14 ETH
OCX,https://www.ocx.com/,B,0.4426,1.34 ETH,1.0 ETH,0.51 ETH,0.13 ETH
ABEX,https://www.abexb.com/,B,0.4098,1.33 ETH,1.0 ETH,0.5 ETH,0.12 ETH
ZT.COM,https://www.zt.com/,B,0.377,1.32 ETH,1.0 ETH,0.5 ETH,0.11 ETH
UEX,http://www.uex.com/,B,0.3607,1.32 ETH,1.0 ETH,0.49 ETH,0.11 ETH
币龙网,https://www.bitalong.com/,B,0.3443,1.31 ETH,1.0 ETH,0.49 ETH,0.11 ETH
币湾交易所,https://www.coinbay.tw,B,0.3279,1.31 ETH,1.0 ETH,0.49 ETH,0.1 ETH
Kdax.pro,https://www.kdax.pro/,B,0.2623,1.29 ETH,1.0 ETH,0.48 ETH,0.08 ETH
B2BX,https://www.b2bx.exchange/,B,0.2459,1.29 ETH,1.0 ETH,0.47 ETH,0.08 ETH
币系,https://bilaxy.com/,B,0.2295,1.28 ETH,1.0 ETH,0.47 ETH,0.07 ETH
WR.NET,https://www.wr.net/,B,0.2295,1.28 ETH,1.0 ETH,0.47 ETH,0.07 ETH
TOK,https://www.tok.com,B,0.1803,1.27 ETH,1.0 ETH,0.46 ETH,0.06 ETH
T网,https://www.tokencan.net,B,0.1475,1.26 ETH,1.0 ETH,0.45 ETH,0.05 ETH
COIN918,http://www.coin918.cc/,B,0.0656,1.24 ETH,1.0 ETH,0.44 ETH,0.02 ETH
Biger,https://www.biger.in/,B,0.0328,1.23 ETH,1.0 ETH,0.43 ETH,0.01 ETH
币贝交易所,https://www.exshell.com/,B,0.0164,1.23 ETH,1.0 ETH,0.43 ETH,0.01 ETH
热币网,https://www.hotcoin.top/,C,1.0,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
XTRA,https://www.xtraex.com/,C,0.9885,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
60交易所,https://www.60.com,C,0.977,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
PK.TOP,http://www.pk.top/,C,0.954,1.19 ETH,0.8 ETH,0.29 ETH,0.09 ETH
GAEX,https://www.gaex.com/,C,0.931,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
CDAE,https://www.cdaevip.com,C,0.908,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
怪兽市场,https://www.mser.one/,C,0.8966,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
BQEX,https://www.bqex.pro/,C,0.8506,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
币扬,http://www.bityoung.com/,C,0.8391,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
火币韩国站,https://event.huobi.co.kr,C,0.8161,1.18 ETH,0.78 ETH,0.26 ETH,0.08 ETH
Bybit,http://www.bybit.com,C,0.8046,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
Korbit,https://www.korbit.co.kr,C,0.7701,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
9coin,https://www.9coin.com,C,0.7471,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
Dididu,http://www.dididu.com/,C,0.7241,1.17 ETH,0.77 ETH,0.25 ETH,0.06 ETH
新比特交易所,http://www.xbtc.cx/,B,0.082,1.25 ETH,1.0 ETH,0.44 ETH,0.03 ETH
比特兔交易所,https://bitrabbit.com/,C,0.7356,1.17 ETH,0.78 ETH,0.25 ETH,0.06 ETH
DBOSS,https://www.dboss.vip/,C,0.7011,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
BHEX,https://www.bhex.com/,C,0.6897,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
HEX,https://www.hex.com/,C,0.6782,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
QB.COM,https://www.qb.com/,C,0.6667,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
Mercatox,https://mercatox.com/,C,0.6322,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
HCoin,https://www.hcoin.com/,C,0.6437,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
PRDAE,https://www.prdae.pro/,C,0.6207,1.16 ETH,0.77 ETH,0.22 ETH,0.05 ETH
Exchain,https://www.exchain.com,C,0.6092,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
新加坡币多网,https://www.coinba.pro/,C,0.5977,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
BTCTurk,https://www.btcturk.com,C,0.5862,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
COIEX,https://coiex.io/,C,0.5632,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
Indodax,https://indodax.com/,C,0.5172,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
讯齐,https://www.xunq.net,C,0.5057,1.15 ETH,0.75 ETH,0.2 ETH,0.02 ETH
笔加索,https://www.bjs.bi/,C,0.4943,1.15 ETH,0.75 ETH,0.19 ETH,0.02 ETH
Bithumb DEX,https://www.bithumb.io/,C,0.4828,1.14 ETH,0.75 ETH,0.19 ETH,0.02 ETH
7EBIT,http://www.7ebit.net/,C,0.4713,1.14 ETH,0.75 ETH,0.19 ETH,0.02 ETH
DeBi,https://www.debi.com/,C,0.4598,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
英国交易所,https://ukex.com,C,0.4368,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
AI交易所,https://www.aicexc.com/,C,0.4253,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
币次元,https://www.coinx.pro/,C,0.4138,1.14 ETH,0.75 ETH,0.17 ETH,0.01 ETH
WinMax,https://www.winmax.me/,C,0.3678,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
CBX,https://www.cbx.one,C,0.3448,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
Rootrex,https://www.rootrex.com,C,0.3333,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
币族,https://www.bizu.com,C,0.3103,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
找币,https://www.zhaobi.com/,C,0.2989,1.13 ETH,0.73 ETH,0.14 ETH,0.01 ETH
CoinFit,https://www.coinfit.io/,C,0.2874,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
FCoinJP,https://www.fcoinjp.com/,C,0.2759,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
VBITEX,https://www.vbitex.com/,C,0.2644,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
炒币网,https://www.chaobi.com/,C,0.2529,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
WanShare,https://www.wanshare.com/,C,0.2414,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
CoinPark,https://www.coinpark.com/,C,0.1954,1.12 ETH,0.72 ETH,0.11 ETH,0.01 ETH
币团网,https://www.bituan.com/,C,0.1839,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
畅思,https://chaince.com/,C,0.1494,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
中比特交易所,https://zbt.one/,C,0.1379,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
G网,https://www.gbcax.com/,C,0.1149,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
CoinEx,https://www.coinex.com,C,0.3908,1.14 ETH,0.74 ETH,0.17 ETH,0.01 ETH
MAX,https://max.maicoin.com/,C,0.1034,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
ExNow,http://www.exnow.com/,C,0.0805,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
Be.Top,https://www.be.top/,C,0.069,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
Trade Satoshi,https://tradesatoshi.com/,C,0.0575,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
CoinFalcon,https://coinfalcon.com/,C,0.046,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
DDEX,https://ddex.io/,C,0.0345,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
Bisq,https://bisq.network/,C,0.023,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
币易,http://www.coinyee.pro,C,0.0115,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
Switcheo Network,https://switcheo.network/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
以飞交易所,https://etherflyer.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Coinrail,https://coinrail.co.kr,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
SouthXchange,https://www.southxchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
澳洲U网,https://www.ucoin.pw,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
影力所,http://www.inex.exchange/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Newdex,https://newdex.io/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
龙阁,https://www.longex.io,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
FreiExchange,https://freiexchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Coingi,https://coingi.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Ore.Bz,https://ore.bz/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
