厂商名,域名,厂商级别,厂商排位,严重最高奖励,高危最高奖励,中危最高奖励,低危最高奖励
BitAsset,https://www.bitasset.com/,B,0.4737,1.35 ETH,1.0 ETH,0.51 ETH,0.14 ETH
天天国际,http://www.ttex.pro/,B,0.4079,1.33 ETH,1.0 ETH,0.5 ETH,0.12 ETH
UEX,http://www.uex.com/,B,0.3947,1.33 ETH,1.0 ETH,0.5 ETH,0.12 ETH
FCoinJP,https://www.fcoinjp.com/,B,0.3553,1.32 ETH,1.0 ETH,0.49 ETH,0.11 ETH
BYEX,https://www.byex.io,B,0.3684,1.32 ETH,1.0 ETH,0.49 ETH,0.11 ETH
CoinX,https://coinx.im,B,0.3289,1.31 ETH,1.0 ETH,0.49 ETH,0.1 ETH
Hotbit,https://www.hotbit.io/,B,0.3026,1.3 ETH,1.0 ETH,0.48 ETH,0.09 ETH
怪兽市场,https://www.monster.one,B,0.2632,1.29 ETH,1.0 ETH,0.48 ETH,0.08 ETH
CoinEx,https://www.coinex.com,B,0.25,1.29 ETH,1.0 ETH,0.47 ETH,0.08 ETH
TOKOK,https://www.tokok.com/,B,0.3158,1.31 ETH,1.0 ETH,0.49 ETH,0.1 ETH
60交易所,https://www.60.com,B,0.2368,1.28 ETH,1.0 ETH,0.47 ETH,0.08 ETH
Hubi,https://www.hubi.com/,B,0.2105,1.28 ETH,1.0 ETH,0.47 ETH,0.07 ETH
Exx,https://www.exx.com/,A,0.28,无上限,无上限,2.23 ETH,0.48 ETH
BITINFI,https://web.bitinfi.com/,B,0.1711,1.27 ETH,1.0 ETH,0.46 ETH,0.06 ETH
Victcoin,https://www.victcoin.com/,B,0.1316,1.26 ETH,1.0 ETH,0.45 ETH,0.04 ETH
哈希交易所,https://www.hashwang.net/,B,0.0526,1.24 ETH,1.0 ETH,0.44 ETH,0.02 ETH
持币网,https://www.keepbtc.net/,B,0.0263,1.23 ETH,1.0 ETH,0.43 ETH,0.01 ETH
Biger,https://www.biger.in/,C,0.9725,1.2 ETH,0.8 ETH,0.29 ETH,0.1 ETH
OCX,https://ocx.com,B,0.2895,1.3 ETH,1.0 ETH,0.48 ETH,0.09 ETH
Korbit,https://www.korbit.co.kr,C,0.9633,1.2 ETH,0.8 ETH,0.29 ETH,0.1 ETH
火币韩国站,https://event.huobi.co.kr,C,0.9541,1.19 ETH,0.8 ETH,0.29 ETH,0.09 ETH
CoinMex,https://www.coinmex.com/,C,0.9174,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
U8,https://www.u8.com/,C,0.8991,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
热币网,https://www.hotcoin.top/,C,0.8899,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
9Coin,https://www.9coin.com,C,0.8807,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
GAEX,https://www.gaex.com/,C,0.8532,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
比特兔交易所,https://bitrabbit.com/,C,0.844,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
RightBTC,https://www.rightbtc.com,A,0.4,无上限,无上限,2.4 ETH,0.5 ETH
PRDAE,https://www.prdae.pro/,C,0.8349,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
币系,https://bilaxy.com/,C,0.8165,1.18 ETH,0.78 ETH,0.26 ETH,0.08 ETH
好币网,https://www.hcoin.com/,C,0.8073,1.18 ETH,0.78 ETH,0.26 ETH,0.08 ETH
55全球市场,https://www.55.com,C,0.789,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
Mercatox,https://mercatox.com/,C,0.7706,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
币次元,https://www.coinx.pro/,C,0.7431,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
币团网,https://www.bituan.com/,C,0.6881,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
AI交易所,https://www.aicexc.com/,C,0.6697,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
7EBIT,http://www.7ebit.net/,B,0.2237,1.28 ETH,1.0 ETH,0.47 ETH,0.07 ETH
鲸交所,https://www.whaleex.com/,C,0.633,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
Indodax,https://indodax.com/,C,0.6239,1.16 ETH,0.77 ETH,0.22 ETH,0.05 ETH
新比特交易所,http://www.xbtc.cx/,C,0.6606,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
Bgogo,https://bgogo.com,C,0.8257,1.18 ETH,0.78 ETH,0.27 ETH,0.08 ETH
COINBIG,https://www.coinbig.com/,C,0.5963,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
笔加索,https://www.bjs.bi/,C,0.5872,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
BTCTurk,https://www.btcturk.com,C,0.578,1.15 ETH,0.76 ETH,0.21 ETH,0.04 ETH
信币,https://www.thinkbit.com/,C,0.6147,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
找币,https://www.zhaobi.com/,C,0.5138,1.15 ETH,0.76 ETH,0.2 ETH,0.02 ETH
CoinPark,https://www.coinpark.com/,C,0.7248,1.17 ETH,0.78 ETH,0.25 ETH,0.06 ETH
以飞交易所,https://etherflyer.com/,C,0.5046,1.15 ETH,0.75 ETH,0.2 ETH,0.02 ETH
BBX,http://www.bbx.com/,C,0.5321,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
UKEX,https://ukex.com,C,0.5229,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
WanShare,https://www.wanshare.com/,C,0.4954,1.15 ETH,0.75 ETH,0.19 ETH,0.02 ETH
IX交易所,https://ix.com/,C,0.5596,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
炒币网,https://www.chaobi.com/,B,0.3421,1.31 ETH,1.0 ETH,0.49 ETH,0.11 ETH
Bithumb DEX,https://www.bithumb.io/,C,0.3761,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
Rootrex,https://www.rootrex.com,C,0.367,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
Park.one,https://www.park.one,C,0.3578,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
VBITEX,https://www.vbitex.com/,C,0.3394,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
WinMax,https://www.winmax.me/,C,0.6972,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
金币,https://www.jbex.pro/,C,0.3028,1.13 ETH,0.74 ETH,0.14 ETH,0.01 ETH
CoinFit,https://www.coinfit.io/,C,0.2752,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
中比特交易所,https://zbt.one/,C,0.2569,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
币链网,http://www.btcbl.com/,C,0.2018,1.12 ETH,0.73 ETH,0.11 ETH,0.01 ETH
影力所,http://www.inex.exchange/,C,0.1835,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
畅思,https://chaince.com/,C,0.1743,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
ExNow,http://www.exnow.com/,C,0.1651,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
币族,https://www.bizu.com,C,0.2936,1.13 ETH,0.73 ETH,0.14 ETH,0.01 ETH
币和,https://www.bibr.com/,C,0.1284,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
G网,https://www.gbcax.com/,C,0.1101,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
MAX,https://max.maicoin.com/,C,0.1009,1.11 ETH,0.72 ETH,0.08 ETH,0.01 ETH
爱尚比特,https://www.asbtc.com,B,0.1579,1.26 ETH,1.0 ETH,0.46 ETH,0.05 ETH
Bisq,https://bisq.network/,C,0.0917,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
TOP.ONE,https://www.top.one/,C,0.1376,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
Be.Top,https://www.be.top/,C,0.3486,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
Trade Satoshi,https://tradesatoshi.com/,C,0.0092,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
DDEX,https://ddex.io/,C,0.0459,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
币易,http://www.coinyee.io,C,0.0275,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
Bikicoin,https://www.bikicoin.com,A,0.96,无上限,无上限,3.41 ETH,0.59 ETH
CoinFalcon,https://coinfalcon.com/,C,0.2477,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
Coinrail,https://coinrail.co.kr,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
SouthXchange,https://www.southxchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
讯齐,https://www.xunq.net,C,0.9358,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
龙阁,https://www.longex.io,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
比太网,https://www.btex.com/,C,0.0826,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
DEx.top,https://dex.top/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
比特兄弟,https://www.btb.com/,C,0.7064,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
Ore.Bz,https://ore.bz/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Coingi,https://coingi.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
FreiExchange,https://freiexchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
币森,https://www.becent.com,C,0.2202,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
ISX,https://beta.isx.is,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
A.mom,https://a.mom/,A,0.42,无上限,无上限,2.43 ETH,0.5 ETH
BL3P,https://bl3p.eu,C,0.5688,1.15 ETH,0.76 ETH,0.21 ETH,0.04 ETH
C2CX,https://www.c2cx.com/,B,0.1447,1.26 ETH,1.0 ETH,0.45 ETH,0.05 ETH
COSS,https://www.coss.io/,C,0.4312,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
乐币网,https://www.lcex.io,A,0.08,无上限,无上限,1.97 ETH,0.44 ETH
Bit2C,https://www.bit2c.co.il,C,0.0642,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
NGOEX,https://www.ngoex.com/,B,0.0658,1.24 ETH,1.0 ETH,0.44 ETH,0.02 ETH
Nocks,https://nocks.co/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
CEX.IO,https://cex.io,C,0.9083,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
新加坡币多网,https://www.coinba.pro/,C,0.4037,1.14 ETH,0.74 ETH,0.17 ETH,0.01 ETH
Koinex,https://koinex.in/,C,0.1193,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
Koinim,https://koinim.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Newdex,https://newdex.io/,C,0.1468,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
Paribu,https://www.paribu.com/,C,0.7523,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
Buda,https://www.buda.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
USADAE,https://www.usadae.com/,C,0.3119,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
Zebpay,http://www.zebpay.com/,C,0.2844,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
币商网,https://www.bishang.pro/,B,0.8158,1.45 ETH,1.0 ETH,0.57 ETH,0.22 ETH
币昇,https://www.bisheng.top,B,0.6711,1.4 ETH,1.0 ETH,0.55 ETH,0.19 ETH
币币网,https://www.bitbitx.com/,C,0.4587,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
BitFlip,https://bitflip.li/,C,0.3303,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
Bitlish,https://bitlish.com/,B,0.1053,1.25 ETH,1.0 ETH,0.45 ETH,0.04 ETH
Bitonic,https://bitonic.nl,C,0.3853,1.13 ETH,0.74 ETH,0.17 ETH,0.01 ETH
Bitsane,https://bitsane.com,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
币红,https://www.coinred.pro/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
网关,https://www.gatehub.net/,C,0.211,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
Kdax.pro,https://www.kdax.pro/,B,0.4342,1.34 ETH,1.0 ETH,0.51 ETH,0.13 ETH
LakeBTC,https://lakebtc.com,C,0.6789,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
LiteBit.eu,https://www.litebit.eu/,C,0.2385,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
Tidebit,https://www.tidebit.com,C,0.5413,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
9158交易所,http://www.topbtch.com/,A,0.44,无上限,无上限,2.46 ETH,0.51 ETH
Bitex.la,https://bitex.la,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
