厂商名,域名,厂商级别,厂商排位,严重最高奖励,高危最高奖励,中危最高奖励,低危最高奖励
itBit,https://www.itbit.com,C,1.0,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
KuCoin,https://www.kucoin.com,C,0.9277,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
Tidex,https://tidex.com/,C,0.8795,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
Livecoin,https://www.livecoin.net/,C,0.8313,1.18 ETH,0.78 ETH,0.27 ETH,0.08 ETH
BitBay,https://bitbay.net,C,0.8193,1.18 ETH,0.78 ETH,0.27 ETH,0.08 ETH
AT交易所,https://www.at3.com/,C,0.7952,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
FEX,https://fexpro.io/,C,0.7831,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
酷币,https://www.coolcoin.com,C,0.7229,1.17 ETH,0.77 ETH,0.25 ETH,0.06 ETH
Zaif,https://zaif.jp,C,0.6747,1.16 ETH,0.77 ETH,0.24 ETH,0.05 ETH
OkCoin韩国站,https://www.okcoinkr.com/,C,0.6506,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
Rfinex,https://www.rfinex.com/,C,0.6024,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
李逵,https://liqui.io/,C,0.5783,1.15 ETH,0.76 ETH,0.21 ETH,0.04 ETH
Luno,https://www.luno.com,C,0.506,1.15 ETH,0.75 ETH,0.2 ETH,0.02 ETH
DSX,https://dsx.uk,C,0.494,1.15 ETH,0.75 ETH,0.19 ETH,0.02 ETH
柯宾汉,https://www.cobinhood.com/,C,0.4819,1.14 ETH,0.75 ETH,0.19 ETH,0.02 ETH
YEX,http://yex.com/,C,0.4337,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
CEO交易所,https://ceo.bi,C,0.3976,1.14 ETH,0.74 ETH,0.17 ETH,0.01 ETH
C网,https://www.cryptopia.co.nz,C,0.3855,1.13 ETH,0.74 ETH,0.17 ETH,0.01 ETH
Bitso,https://bitso.com,C,0.3735,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
ACX,https://acx.io/,C,0.3012,1.13 ETH,0.74 ETH,0.14 ETH,0.01 ETH
hellobts,https://www.hellobts.com/,C,0.2771,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
STEX,https://www.stex.com,C,0.2651,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
CREX24,https://crex24.com/zh/,C,0.2289,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
IDEX,https://idex.market,C,0.2048,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
OkCoin国际,https://www.okcoin.com,C,0.1807,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
BoxEx,https://ex.btcbox.com/,C,0.1687,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
Kuna,https://kuna.io,C,0.0964,1.11 ETH,0.72 ETH,0.08 ETH,0.01 ETH
OTCBTC,https://otcbtc.com,C,0.0602,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
Bleutrade,https://bleutrade.com,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Fisco,https://fcce.jp,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
COINNEST,http://www.coinnest.co.kr,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
KKEX,https://kkex.com,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
趣币网,https://www.qubi.com,A,0.8974,无上限,无上限,3.28 ETH,0.58 ETH
火币合约,https://www.hbdm.com,A,0.8462,无上限,无上限,3.18 ETH,0.58 ETH
IOAEX,http://www.ioaex.com,A,0.7436,无上限,无上限,2.98 ETH,0.56 ETH
BQEX,https://www.bqex.pro/,A,0.6923,无上限,无上限,2.89 ETH,0.55 ETH
BitMart,https://www.bitmart.com/,A,0.6154,无上限,无上限,2.75 ETH,0.54 ETH
VVBTC,http://www.vvbtc.com,A,0.5897,无上限,无上限,2.71 ETH,0.53 ETH
COINBIG,https://www.coinbig.com/,A,0.5641,无上限,无上限,2.66 ETH,0.53 ETH
LBank,https://www.lbkex.com/,A,0.5385,无上限,无上限,2.62 ETH,0.52 ETH
10086coin,https://www.10086coin.io/,A,0.4872,无上限,无上限,2.54 ETH,0.52 ETH
XTRA,https://www.xtraex.com/,A,0.4359,无上限,无上限,2.46 ETH,0.51 ETH
Dcoin,https://www.dcoin.com/,A,0.3846,无上限,无上限,2.38 ETH,0.5 ETH
58COIN,http://www.58coin.com/,A,0.3333,无上限,无上限,2.31 ETH,0.49 ETH
Exrates,https://lk.exrates.me,A,0.3077,无上限,无上限,2.27 ETH,0.48 ETH
OEX全球站,https://www.oex.com/,A,0.2051,无上限,无上限,2.13 ETH,0.46 ETH
Coinsuper,https://www.coinsuper.com/,A,0.2564,无上限,无上限,2.2 ETH,0.47 ETH
IX交易所,https://ix.com/,A,0.0769,无上限,无上限,1.96 ETH,0.44 ETH
Bitget,https://www.bitget.com/,B,0.9833,1.49 ETH,1.0 ETH,0.6 ETH,0.25 ETH
HEX,https://www.hex.com/,B,0.9667,1.49 ETH,1.0 ETH,0.59 ETH,0.24 ETH
Simex,https://simex.global/ru,B,0.95,1.48 ETH,1.0 ETH,0.59 ETH,0.24 ETH
币昇,https://www.bisheng.top,B,0.8833,1.46 ETH,1.0 ETH,0.58 ETH,0.23 ETH
BitAsset,https://www.bitasset.com/,B,0.8667,1.46 ETH,1.0 ETH,0.58 ETH,0.23 ETH
紫牛币交所,http://www.purcow.io/,B,0.8333,1.45 ETH,1.0 ETH,0.57 ETH,0.22 ETH
ABEX,https://www.abexb.com/,B,0.8167,1.45 ETH,1.0 ETH,0.57 ETH,0.22 ETH
OCX,https://ocx.com,B,0.7833,1.44 ETH,1.0 ETH,0.57 ETH,0.21 ETH
BKEX,https://www.bkex.com/,B,0.7667,1.43 ETH,1.0 ETH,0.56 ETH,0.21 ETH
币蛋,https://www.coinegg.com/,B,0.7333,1.42 ETH,1.0 ETH,0.56 ETH,0.2 ETH
币龙网,https://www.bitalong.com/,B,0.6167,1.39 ETH,1.0 ETH,0.54 ETH,0.17 ETH
币尔,https://www.coineal.com/,A,0.1026,无上限,无上限,2.0 ETH,0.45 ETH
币管家,https://bgj.io/,B,0.5833,1.38 ETH,1.0 ETH,0.53 ETH,0.17 ETH
热币网,https://www.hotcoin.top/,B,0.5333,1.36 ETH,1.0 ETH,0.52 ETH,0.15 ETH
6x交易站,https://www.6x.com,B,0.5167,1.36 ETH,1.0 ETH,0.52 ETH,0.15 ETH
COIN918,http://www.coin918.cc/,B,0.5,1.36 ETH,1.0 ETH,0.52 ETH,0.15 ETH
Ethfinex,https://www.ethfinex.com/,B,0.4667,1.35 ETH,1.0 ETH,0.51 ETH,0.14 ETH
B2BX,https://www.b2bx.exchange/,B,0.3833,1.32 ETH,1.0 ETH,0.5 ETH,0.12 ETH
币图,https://www.tok.com,B,0.3333,1.31 ETH,1.0 ETH,0.49 ETH,0.1 ETH
UEX,http://www.uex.com/,B,0.3167,1.31 ETH,1.0 ETH,0.49 ETH,0.1 ETH
T网,https://www.tokencan.com,B,0.3,1.3 ETH,1.0 ETH,0.48 ETH,0.09 ETH
天天国际,http://www.ttex.pro/,B,0.2667,1.29 ETH,1.0 ETH,0.48 ETH,0.08 ETH
币系,https://bilaxy.com/,B,0.2333,1.28 ETH,1.0 ETH,0.47 ETH,0.07 ETH
怪兽市场,https://www.monster.one,B,0.2167,1.28 ETH,1.0 ETH,0.47 ETH,0.07 ETH
火币韩国站,https://event.huobi.co.kr,B,0.2,1.28 ETH,1.0 ETH,0.46 ETH,0.06 ETH
PK.TOP,http://www.pk.top/,B,0.1667,1.27 ETH,1.0 ETH,0.46 ETH,0.05 ETH
TOKOK,https://www.tokok.com/,B,0.15,1.26 ETH,1.0 ETH,0.45 ETH,0.05 ETH
鲸交所,https://www.whaleex.com/,B,0.15,1.26 ETH,1.0 ETH,0.45 ETH,0.05 ETH
币鸽,https://www.biger.in/,B,0.0833,1.25 ETH,1.0 ETH,0.44 ETH,0.03 ETH
CoinX,https://coinx.im,B,0.0667,1.24 ETH,1.0 ETH,0.44 ETH,0.02 ETH
Hotbit,https://www.hotbit.io/,B,0.0333,1.23 ETH,1.0 ETH,0.43 ETH,0.01 ETH
GAEX,https://www.gaex.com/,C,0.988,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
币扬,http://www.bityoung.com/,C,0.9759,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
Park.one,https://www.park.one,C,0.9639,1.2 ETH,0.8 ETH,0.29 ETH,0.1 ETH
BITINFI,https://web.bitinfi.com/,C,0.9518,1.19 ETH,0.8 ETH,0.29 ETH,0.09 ETH
Korbit,https://www.korbit.co.kr,C,0.9398,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
CoinMex,https://www.coinmex.com/,C,0.9157,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
BYEX,https://www.byex.io,C,0.9036,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
持币网,https://www.keepbtc.net/,C,0.8916,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
FCoinJP,https://www.fcoinjp.com/,C,0.8675,1.19 ETH,0.79 ETH,0.28 ETH,0.08 ETH
ZT.COM,https://www.zt.com/,C,0.8554,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
爱尚比特,https://www.asbtc.com,C,0.8434,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
60交易所,https://www.60.com,C,0.8072,1.18 ETH,0.78 ETH,0.26 ETH,0.08 ETH
55全球市场,https://www.55.com,C,0.7711,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
比特兔交易所,https://bitrabbit.com/,C,0.759,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
7EBIT,http://www.7ebit.net/,C,0.7349,1.17 ETH,0.78 ETH,0.25 ETH,0.06 ETH
DBOSS,https://www.dboss.vip/,C,0.747,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
PRDAE,https://www.prdae.pro/,C,0.7108,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
Mercatox,https://mercatox.com/,C,0.6988,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
币诺,https://coinoah.com/,C,0.6867,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
币次元,https://www.coinx.pro/,C,0.6627,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
Indodax,https://indodax.com/,C,0.6386,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
币族,https://www.bizu.com,C,0.6145,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
Dididu,http://www.dididu.com/,C,0.6265,1.16 ETH,0.77 ETH,0.22 ETH,0.05 ETH
BTCTurk,https://www.btcturk.com,C,0.5904,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
RightBTC,https://www.rightbtc.com,C,0.5663,1.15 ETH,0.76 ETH,0.21 ETH,0.04 ETH
WinMax,https://www.winmax.me/,C,0.5542,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
好币网,https://www.hcoin.com/,C,0.5301,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
笔加索,https://www.bjs.bi/,C,0.5181,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
WanShare,https://www.wanshare.com/,C,0.4699,1.14 ETH,0.75 ETH,0.19 ETH,0.02 ETH
DeBi,https://www.debi.com/,C,0.4578,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
英国交易所,https://ukex.com,C,0.4458,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
信币,https://www.thinkbit.com/,C,0.4217,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
以飞交易所,https://etherflyer.com/,C,0.4096,1.14 ETH,0.75 ETH,0.17 ETH,0.01 ETH
CoinEx,https://www.coinex.com,C,0.5422,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
找币,https://www.zhaobi.com/,C,0.3614,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
炒币网,https://www.chaobi.com/,C,0.3494,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
CoinFit,https://www.coinfit.io/,C,0.3373,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
畅思,https://chaince.com/,C,0.3133,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
AI交易所,https://www.aicexc.com/,C,0.2892,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
金币,https://www.jbex.pro/,C,0.253,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
CBX,https://www.cbx.one,C,0.241,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
中比特交易所,https://zbt.one/,C,0.2169,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
MAX,https://max.maicoin.com/,C,0.1928,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
新比特交易所,http://www.xbtc.cx/,C,0.3253,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
Be.Top,https://www.be.top/,C,0.1566,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
币和,https://www.bibr.com/,C,0.1446,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
币团网,https://www.bituan.com/,C,0.1325,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
币链网,http://www.btcbl.com/,C,0.1205,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
讯齐,https://www.xunq.net,C,0.1084,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
Bisq,https://bisq.network/,C,0.0843,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
ExNow,http://www.exnow.com/,C,0.0723,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
G网,https://www.gbcax.com/,C,0.0482,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
币易,http://www.coinyee.io,C,0.0361,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
Rootrex,https://www.rootrex.com,C,0.012,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
CoinFalcon,https://coinfalcon.com/,C,0.0241,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
Bithumb DEX,https://www.bithumb.io/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
DDEX,https://ddex.io/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Trade Satoshi,https://tradesatoshi.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
影力所,http://www.inex.exchange/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Newdex,https://newdex.io/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Coinrail,https://coinrail.co.kr,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
SouthXchange,https://www.southxchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
龙阁,https://www.longex.io,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
DEx.top,https://dex.top/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
FreiExchange,https://freiexchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
比特兄弟,https://www.btb.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Ore.Bz,https://ore.bz/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
