厂商名,域名,厂商级别,厂商排位,严重最高奖励,高危最高奖励,中危最高奖励,低危最高奖励
比特兔交易所,https://bitrabbit.io/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
CoinMex,https://www.coinmex.com/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
贝壳国际,https://www.shellint.pro,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
虎符,https://hoo.com/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
币诺,https://coinoah.com/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
怪兽市场,https://www.mser.one/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
CEX,http://cex.plus,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
DBKtop,https://www.dbktop.com,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
Coinsuper,https://www.coinsuper.info/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
IntercoinX,https://intercoinx.pro/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
Kdax.pro,https://www.kdax.pro/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
UP,https://www.up.top/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
币全,https://www.coinall.com/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
ABCC,https://abcc.com/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
币贝交易所,https://www.exshell.com/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
币君,https://bjex.pro,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
糖果交易所,https://www.51tg.vip/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
898 Global,https://www.898.io/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
MGEX,http://mgex.co/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
海特币,https://www.hetbi.com/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
币兴,https://www.bision.com/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
VBITEX,https://www.vbitex.com/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
云币全球,https://ybg.one/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
HEX,https://www.hex.com/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
7XEX,https://www.7xex.com/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
炒客网,https://www.chaoex.info,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
Bitgogo,https://www.bitgogo.com/,D,0,1000 BUX,500 BUX,200 BUX,50 BUX
