厂商名,域名,厂商级别,厂商排位,严重最高奖励,高危最高奖励,中危最高奖励,低危最高奖励
BitBay,https://bitbay.net,C,0.7436,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
酷币,https://www.coolcoin.com,C,0.7308,1.17 ETH,0.78 ETH,0.25 ETH,0.06 ETH
itBit,https://www.itbit.com,C,0.6795,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
李逵,https://liqui.io/,C,0.6667,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
柯宾汉,https://www.cobinhood.com/,C,0.6154,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
Zaif,https://zaif.jp,C,0.6026,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
OkCoin韩国站,https://www.okcoinkr.com/,C,0.5897,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
BCEX,https://www.bcex.top,C,0.5128,1.15 ETH,0.76 ETH,0.2 ETH,0.02 ETH
DSX,https://dsx.uk,C,0.4359,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
C网,https://www.cryptopia.co.nz,C,0.3974,1.14 ETH,0.74 ETH,0.17 ETH,0.01 ETH
币万,http://www.bione.cc/,C,0.3846,1.13 ETH,0.74 ETH,0.17 ETH,0.01 ETH
YEX,http://yex.com/,C,0.3462,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
Luno,https://www.luno.com,C,0.3205,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
Bitso,https://bitso.com,C,0.3077,1.13 ETH,0.74 ETH,0.14 ETH,0.01 ETH
CEO交易所,https://ceo.bi,C,0.2821,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
OkCoin国际,https://www.okcoin.com,C,0.2051,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
CREX24,https://crex24.com/zh/,C,0.1923,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
STEX,https://www.stex.com,C,0.1667,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
IDEX,https://idex.market,C,0.1538,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
ACX,https://acx.io/,C,0.1154,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
BoxEx,https://ex.btcbox.com/,C,0.0897,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
hellobts,https://www.hellobts.com/,C,0.0769,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
OTCBTC,https://otcbtc.com,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Kuna,https://kuna.io,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Bleutrade,https://bleutrade.com,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
COINNEST,http://www.coinnest.co.kr,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Fisco,https://fcce.jp,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
KKEX,https://kkex.com,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
趣币网,https://www.qubi.com,A,0.9231,无上限,无上限,3.34 ETH,0.59 ETH
火币合约,https://www.hbdm.com,A,0.8974,无上限,无上限,3.28 ETH,0.58 ETH
BQEX,https://www.bqex.pro/,A,0.8205,无上限,无上限,3.13 ETH,0.57 ETH
GAEA,https://www.gmex.io,A,0.7692,无上限,无上限,3.03 ETH,0.56 ETH
OEX全球站,https://www.oex.com/,A,0.6667,无上限,无上限,2.84 ETH,0.55 ETH
10086coin,https://www.10086coin.io/,A,0.641,无上限,无上限,2.8 ETH,0.54 ETH
IOAEX,http://www.ioaex.com,A,0.6154,无上限,无上限,2.75 ETH,0.54 ETH
VVBTC,http://www.vvbtc.com,A,0.5897,无上限,无上限,2.71 ETH,0.53 ETH
Exrates,https://lk.exrates.me,A,0.5385,无上限,无上限,2.62 ETH,0.52 ETH
LBank,https://www.lbkex.com/,A,0.4103,无上限,无上限,2.42 ETH,0.5 ETH
BitMart,https://www.bitmart.com/,A,0.3846,无上限,无上限,2.38 ETH,0.5 ETH
COINBIG,https://www.coinbig.com/,A,0.359,无上限,无上限,2.34 ETH,0.49 ETH
币涨,https://www.btrise.com/,A,0.3077,无上限,无上限,2.27 ETH,0.48 ETH
Bitget,https://www.bitget.com/,A,0.1795,无上限,无上限,2.09 ETH,0.46 ETH
币昇,https://www.bisheng.top,A,0.1282,无上限,无上限,2.03 ETH,0.45 ETH
Simex,https://simex.global/ru,A,0.1538,无上限,无上限,2.06 ETH,0.46 ETH
BKEX,https://www.bkex.com/,A,0.0769,无上限,无上限,1.96 ETH,0.44 ETH
币蛋,https://www.coinegg.com/,A,0.0256,无上限,无上限,1.9 ETH,0.43 ETH
紫牛币交所,http://www.purcow.io/,B,0.9833,1.49 ETH,1.0 ETH,0.6 ETH,0.25 ETH
HEX,https://www.hex.com/,B,0.9667,1.49 ETH,1.0 ETH,0.59 ETH,0.24 ETH
Coinsuper,https://www.coinsuper.com/,A,0.2051,无上限,无上限,2.13 ETH,0.46 ETH
BitAsset,https://www.bitasset.com/,B,0.8667,1.46 ETH,1.0 ETH,0.58 ETH,0.23 ETH
58COIN,http://www.58coin.com/,B,0.8167,1.45 ETH,1.0 ETH,0.57 ETH,0.22 ETH
热币网,https://www.hotcoin.top/,B,0.75,1.43 ETH,1.0 ETH,0.56 ETH,0.2 ETH
东方交易所,https://www.df.com/,B,0.7167,1.42 ETH,1.0 ETH,0.55 ETH,0.2 ETH
Dcoin,https://www.dcoin.com/,B,0.7,1.41 ETH,1.0 ETH,0.55 ETH,0.19 ETH
币龙网,https://www.bitalong.com/,B,0.6833,1.41 ETH,1.0 ETH,0.55 ETH,0.19 ETH
币管家,https://bgj.io/,B,0.65,1.4 ETH,1.0 ETH,0.54 ETH,0.18 ETH
ABEX,https://www.abexb.com/,B,0.6333,1.39 ETH,1.0 ETH,0.54 ETH,0.18 ETH
B2BX,https://www.b2bx.exchange/,B,0.6,1.38 ETH,1.0 ETH,0.54 ETH,0.17 ETH
OCX,https://ocx.com,B,0.6,1.38 ETH,1.0 ETH,0.54 ETH,0.17 ETH
Ethfinex,https://www.ethfinex.com/,B,0.5667,1.37 ETH,1.0 ETH,0.53 ETH,0.16 ETH
COIN918,http://www.coin918.cc/,B,0.55,1.37 ETH,1.0 ETH,0.53 ETH,0.16 ETH
6x交易站,https://www.6x.com,B,0.5333,1.36 ETH,1.0 ETH,0.52 ETH,0.15 ETH
IX交易所,https://ix.com/,B,0.4833,1.35 ETH,1.0 ETH,0.52 ETH,0.14 ETH
T网,https://www.tokencan.com,B,0.4667,1.35 ETH,1.0 ETH,0.51 ETH,0.14 ETH
UEX,http://www.uex.com/,B,0.4333,1.34 ETH,1.0 ETH,0.51 ETH,0.13 ETH
币尔,https://www.coineal.com/,B,0.8833,1.46 ETH,1.0 ETH,0.58 ETH,0.23 ETH
PK.TOP,http://www.pk.top/,B,0.4167,1.33 ETH,1.0 ETH,0.5 ETH,0.13 ETH
天天国际,http://www.ttex.pro/,B,0.4,1.33 ETH,1.0 ETH,0.5 ETH,0.12 ETH
怪兽市场,https://www.monster.one,B,0.3667,1.32 ETH,1.0 ETH,0.49 ETH,0.11 ETH
币图,https://www.tok.com,B,0.3333,1.31 ETH,1.0 ETH,0.49 ETH,0.1 ETH
CoinX,https://coinx.im,B,0.3167,1.31 ETH,1.0 ETH,0.49 ETH,0.1 ETH
TOKOK,https://www.tokok.com/,B,0.2833,1.3 ETH,1.0 ETH,0.48 ETH,0.09 ETH
Hotbit,https://www.hotbit.io/,B,0.2333,1.28 ETH,1.0 ETH,0.47 ETH,0.07 ETH
GAEX,https://www.gaex.com/,B,0.2167,1.28 ETH,1.0 ETH,0.47 ETH,0.07 ETH
Park.one,https://www.park.one,B,0.1833,1.27 ETH,1.0 ETH,0.46 ETH,0.06 ETH
XTRA,https://www.xtraex.com/,B,0.1667,1.27 ETH,1.0 ETH,0.46 ETH,0.05 ETH
币扬,http://www.bityoung.com/,B,0.1167,1.25 ETH,1.0 ETH,0.45 ETH,0.04 ETH
BITINFI,https://web.bitinfi.com/,B,0.1,1.25 ETH,1.0 ETH,0.44 ETH,0.03 ETH
鲸交所,https://www.whaleex.com/,B,0.0667,1.24 ETH,1.0 ETH,0.44 ETH,0.02 ETH
持币网,https://www.keepbtc.net/,B,0.05,1.24 ETH,1.0 ETH,0.44 ETH,0.02 ETH
CoinMex,https://www.coinmex.com/,B,0.0333,1.23 ETH,1.0 ETH,0.43 ETH,0.01 ETH
币鸽,https://www.biger.in/,B,0.0167,1.23 ETH,1.0 ETH,0.43 ETH,0.01 ETH
60交易所,https://www.60.com,C,0.9872,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
币诺,https://coinoah.com/,C,0.9744,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
Victcoin,https://www.victcoin.com/,C,0.9615,1.2 ETH,0.8 ETH,0.29 ETH,0.1 ETH
RightBTC,https://www.rightbtc.com,C,0.9487,1.19 ETH,0.8 ETH,0.29 ETH,0.09 ETH
火币韩国站,https://event.huobi.co.kr,C,0.9231,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
PRDAE,https://www.prdae.pro/,C,0.8846,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
55全球市场,https://www.55.com,C,0.859,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
ZT.COM,https://www.zt.com/,C,0.8333,1.18 ETH,0.78 ETH,0.27 ETH,0.08 ETH
COIEX,https://coiex.io/,C,0.8205,1.18 ETH,0.78 ETH,0.27 ETH,0.08 ETH
币系,https://bilaxy.com/,C,0.8077,1.18 ETH,0.78 ETH,0.26 ETH,0.08 ETH
7EBIT,http://www.7ebit.net/,C,0.7949,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
比特兔交易所,https://bitrabbit.com/,C,0.7692,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
Mercatox,https://mercatox.com/,C,0.7564,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
好币网,https://www.hcoin.com/,C,0.7179,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
爱尚比特,https://www.asbtc.com,C,0.7051,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
Dididu,http://www.dididu.com/,C,0.6923,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
Korbit,https://www.korbit.co.kr,C,0.6538,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
币次元,https://www.coinx.pro/,C,0.641,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
笔加索,https://www.bjs.bi/,C,0.6282,1.16 ETH,0.77 ETH,0.22 ETH,0.05 ETH
FCoinJP,https://www.fcoinjp.com/,C,0.5769,1.15 ETH,0.76 ETH,0.21 ETH,0.04 ETH
WinMax,https://www.winmax.me/,C,0.5641,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
BYEX,https://www.byex.io,C,0.5513,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
WanShare,https://www.wanshare.com/,C,0.5256,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
英国交易所,https://ukex.com,C,0.5,1.15 ETH,0.75 ETH,0.19 ETH,0.02 ETH
信币,https://www.thinkbit.com/,C,0.4872,1.15 ETH,0.75 ETH,0.19 ETH,0.02 ETH
找币,https://www.zhaobi.com/,C,0.4744,1.14 ETH,0.75 ETH,0.19 ETH,0.02 ETH
Indodax,https://indodax.com/,C,0.4487,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
以飞交易所,https://etherflyer.com/,C,0.4231,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
BTCTurk,https://www.btcturk.com,C,0.4103,1.14 ETH,0.75 ETH,0.17 ETH,0.01 ETH
DeBi,https://www.debi.com/,C,0.3718,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
炒币网,https://www.chaobi.com/,C,0.359,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
CoinFit,https://www.coinfit.io/,C,0.3333,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
畅思,https://chaince.com/,C,0.2949,1.13 ETH,0.73 ETH,0.14 ETH,0.01 ETH
AI交易所,https://www.aicexc.com/,C,0.2692,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
CBX,https://www.cbx.one,C,0.2564,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
影力所,http://www.inex.exchange/,C,0.2436,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
CoinEx,https://www.coinex.com,C,0.5385,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
新比特交易所,http://www.xbtc.cx/,C,0.4615,1.14 ETH,0.75 ETH,0.19 ETH,0.01 ETH
中比特交易所,https://zbt.one/,C,0.2308,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
币族,https://www.bizu.com,C,0.2179,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
金币,https://www.jbex.pro/,C,0.1795,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
Be.Top,https://www.be.top/,C,0.141,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
币链网,http://www.btcbl.com/,C,0.1282,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
G网,https://www.gbcax.com/,C,0.1026,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
MAX,https://max.maicoin.com/,C,0.0641,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
ExNow,http://www.exnow.com/,C,0.0513,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
Bisq,https://bisq.network/,C,0.0385,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
币团网,https://www.bituan.com/,C,0.0256,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
讯齐,https://www.xunq.net,C,0.0128,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
Trade Satoshi,https://tradesatoshi.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
币易,http://www.coinyee.io,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
CoinFalcon,https://coinfalcon.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
DDEX,https://ddex.io/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Newdex,https://newdex.io/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Bithumb DEX,https://www.bithumb.io/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Rootrex,https://www.rootrex.com,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
SouthXchange,https://www.southxchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
龙阁,https://www.longex.io,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
FreiExchange,https://freiexchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
DEx.top,https://dex.top/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Coinrail,https://coinrail.co.kr,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
比特兄弟,https://www.btb.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
币和,https://www.bibr.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Ore.Bz,https://ore.bz/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Coingi,https://coingi.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
