厂商名,域名,厂商级别,厂商排位,严重最高奖励,高危最高奖励,中危最高奖励,低危最高奖励
币客,https://www.bitker.com/,A,0.2093,无上限,无上限,2.13 ETH,0.47 ETH
XTRA,https://www.xtraex.com/,A,0.186,无上限,无上限,2.1 ETH,0.46 ETH
OEX创新站,https://www.oexvip.com/,A,0.1628,无上限,无上限,2.07 ETH,0.46 ETH
币涨,https://www.btrise.com/,A,0.1163,无上限,无上限,2.01 ETH,0.45 ETH
紫牛币交所,http://www.purcow.io/,A,0.0698,无上限,无上限,1.95 ETH,0.44 ETH
币万,http://www.bione.cc/,B,1.0,1.5 ETH,1.0 ETH,0.6 ETH,0.25 ETH
Simex,https://simex.global/ru,B,0.9846,1.5 ETH,1.0 ETH,0.6 ETH,0.25 ETH
BKEX,https://www.bkex.com/,B,0.9385,1.48 ETH,1.0 ETH,0.59 ETH,0.24 ETH
PK.TOP,http://www.pk.top/,B,0.9231,1.48 ETH,1.0 ETH,0.59 ETH,0.24 ETH
Ethfinex,https://www.ethfinex.com/,B,0.8923,1.47 ETH,1.0 ETH,0.58 ETH,0.23 ETH
币蛋,https://www.coinegg.com/,B,0.9077,1.47 ETH,1.0 ETH,0.59 ETH,0.23 ETH
Bitget,https://www.bitget.com/,B,0.8615,1.46 ETH,1.0 ETH,0.58 ETH,0.22 ETH
HEX,https://www.hex.com/,B,0.8462,1.45 ETH,1.0 ETH,0.58 ETH,0.22 ETH
ZZEX,https://www.zzex.pro,B,0.8308,1.45 ETH,1.0 ETH,0.57 ETH,0.22 ETH
Dididu,http://www.dididu.com/,B,0.8,1.44 ETH,1.0 ETH,0.57 ETH,0.21 ETH
币昇,https://www.bisheng.top,B,0.7846,1.44 ETH,1.0 ETH,0.57 ETH,0.21 ETH
币管家,https://bgj.io/,B,0.7692,1.43 ETH,1.0 ETH,0.56 ETH,0.21 ETH
澳洲U网,https://www.ucoin.pw,B,0.7538,1.43 ETH,1.0 ETH,0.56 ETH,0.2 ETH
币尔,https://www.coineal.com/,B,0.6923,1.41 ETH,1.0 ETH,0.55 ETH,0.19 ETH
东方交易所,https://www.df.com/,B,0.6769,1.4 ETH,1.0 ETH,0.55 ETH,0.19 ETH
LATOKEN,https://latoken.com/,B,0.6615,1.4 ETH,1.0 ETH,0.55 ETH,0.18 ETH
币诺,https://coinoah.com/,B,0.5846,1.38 ETH,1.0 ETH,0.53 ETH,0.17 ETH
币龙网,https://www.bitalong.com/,B,0.5385,1.37 ETH,1.0 ETH,0.52 ETH,0.16 ETH
UEX,http://www.uex.com/,B,0.5231,1.36 ETH,1.0 ETH,0.52 ETH,0.15 ETH
COIN918,http://www.coin918.cc/,B,0.4615,1.34 ETH,1.0 ETH,0.51 ETH,0.14 ETH
币扬,http://www.bityoung.com/,B,0.4308,1.34 ETH,1.0 ETH,0.51 ETH,0.13 ETH
Kdax.pro,https://www.kdax.pro/,B,0.4154,1.33 ETH,1.0 ETH,0.5 ETH,0.13 ETH
BitAsset,https://www.bitasset.com/,B,0.4,1.33 ETH,1.0 ETH,0.5 ETH,0.12 ETH
T网,https://www.tokencan.com,B,0.3846,1.32 ETH,1.0 ETH,0.5 ETH,0.12 ETH
CoinEx,https://www.coinex.com,B,0.3692,1.32 ETH,1.0 ETH,0.5 ETH,0.11 ETH
RightBTC,https://www.rightbtc.com,B,0.3077,1.3 ETH,1.0 ETH,0.48 ETH,0.1 ETH
Hotbit,https://www.hotbit.io/,B,0.2923,1.3 ETH,1.0 ETH,0.48 ETH,0.09 ETH
Bithumb DEX,https://www.bithumb.io/,B,0.2769,1.3 ETH,1.0 ETH,0.48 ETH,0.09 ETH
Rootrex,https://www.rootrex.com,B,0.2615,1.29 ETH,1.0 ETH,0.48 ETH,0.08 ETH
TOKOK,https://www.tokok.com/,B,0.2308,1.28 ETH,1.0 ETH,0.47 ETH,0.07 ETH
CoinX,https://coinx.im,B,0.2154,1.28 ETH,1.0 ETH,0.47 ETH,0.07 ETH
Hubi,https://www.hubi.com/,B,0.2,1.28 ETH,1.0 ETH,0.46 ETH,0.06 ETH
Victcoin,https://www.victcoin.com/,B,0.1385,1.26 ETH,1.0 ETH,0.45 ETH,0.05 ETH
Korbit,https://www.korbit.co.kr,B,0.0923,1.25 ETH,1.0 ETH,0.44 ETH,0.03 ETH
BITINFI,https://web.bitinfi.com/,B,0.1077,1.25 ETH,1.0 ETH,0.45 ETH,0.04 ETH
怪兽市场,https://www.monster.one,B,0.0615,1.24 ETH,1.0 ETH,0.44 ETH,0.02 ETH
哈希交易所,https://www.hashwang.net/,B,0.0308,1.23 ETH,1.0 ETH,0.43 ETH,0.01 ETH
Exx,https://www.exx.com/,B,0.9538,1.49 ETH,1.0 ETH,0.59 ETH,0.24 ETH
Dcoin,https://www.dcoin.com/,C,1.0,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
Biger,https://www.biger.in/,C,0.9681,1.2 ETH,0.8 ETH,0.29 ETH,0.1 ETH
9Coin,https://www.9coin.com,C,0.9574,1.2 ETH,0.8 ETH,0.29 ETH,0.09 ETH
持币网,https://www.keepbtc.net/,C,0.9468,1.19 ETH,0.8 ETH,0.29 ETH,0.09 ETH
Park.one,https://www.park.one,C,0.9149,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
U8,https://www.u8.com/,C,0.9043,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
FCoinJP,https://www.fcoinjp.com/,C,0.8936,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
鲸交所,https://www.whaleex.com/,C,0.883,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
CoinMex,https://www.coinmex.com/,C,0.8723,1.19 ETH,0.79 ETH,0.28 ETH,0.08 ETH
火币韩国站,https://event.huobi.co.kr,C,0.8511,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
BitMax,https://bitmax.io,B,0.4462,1.34 ETH,1.0 ETH,0.51 ETH,0.13 ETH
60交易所,https://www.60.com,C,0.8404,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
热币网,https://www.hotcoin.top/,C,0.8298,1.18 ETH,0.78 ETH,0.27 ETH,0.08 ETH
COINBIG,https://www.coinbig.com/,C,0.8191,1.18 ETH,0.78 ETH,0.27 ETH,0.08 ETH
比特兔交易所,https://bitrabbit.com/,C,0.8085,1.18 ETH,0.78 ETH,0.26 ETH,0.08 ETH
GAEX,https://www.gaex.com/,C,0.7979,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
好币网,https://www.hcoin.com/,C,0.7872,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
IX交易所,https://ix.com/,C,0.7766,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
OCX,https://ocx.com,C,0.766,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
币次元,https://www.coinx.pro/,C,0.7234,1.17 ETH,0.77 ETH,0.25 ETH,0.06 ETH
Bgogo,https://bgogo.com,B,0.0154,1.23 ETH,1.0 ETH,0.43 ETH,0.01 ETH
天天国际,http://www.ttex.pro/,C,0.7021,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
Mercatox,https://mercatox.com/,C,0.6915,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
10086coin,https://www.10086coin.io/,C,0.6702,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
7EBIT,http://www.7ebit.net/,C,0.6596,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
WanShare,https://www.wanshare.com/,C,0.6489,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
Indodax,https://indodax.com/,C,0.6383,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
BTCTurk,https://www.btcturk.com,C,0.617,1.16 ETH,0.77 ETH,0.22 ETH,0.04 ETH
币系,https://bilaxy.com/,C,0.5851,1.16 ETH,0.76 ETH,0.21 ETH,0.04 ETH
PRDAE,https://www.prdae.pro/,C,0.5745,1.15 ETH,0.76 ETH,0.21 ETH,0.04 ETH
以飞交易所,https://etherflyer.com/,C,0.5532,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
笔加索,https://www.bjs.bi/,C,0.5319,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
新比特交易所,http://www.xbtc.cx/,C,0.5213,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
信币,https://www.thinkbit.com/,C,0.5106,1.15 ETH,0.76 ETH,0.2 ETH,0.02 ETH
CoinPark,https://www.coinpark.com/,C,0.6809,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
UKEX,https://ukex.com,C,0.4681,1.14 ETH,0.75 ETH,0.19 ETH,0.02 ETH
找币,https://www.zhaobi.com/,C,0.4574,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
炒币网,https://www.chaobi.com/,C,0.4362,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
BBX,http://www.bbx.com/,C,0.4149,1.14 ETH,0.75 ETH,0.17 ETH,0.01 ETH
币团网,https://www.bituan.com/,C,0.4043,1.14 ETH,0.75 ETH,0.17 ETH,0.01 ETH
新加坡币多网,https://www.coinba.pro/,C,0.3617,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
WinMax,https://www.winmax.me/,C,0.2979,1.13 ETH,0.73 ETH,0.14 ETH,0.01 ETH
中比特交易所,https://zbt.one/,C,0.2766,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
币红,https://www.coinred.pro/,C,0.2553,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
币链网,http://www.btcbl.com/,C,0.266,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
畅思,https://chaince.com/,C,0.2447,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
AI交易所,https://www.aicexc.com/,C,0.234,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
MAX,https://max.maicoin.com/,C,0.2234,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
Newdex,https://newdex.io/,C,0.2128,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
TOP.ONE,https://www.top.one/,C,0.1809,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
币和,https://www.bibr.com/,C,0.1702,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
Bisq,https://bisq.network/,C,0.1383,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
影力所,http://www.inex.exchange/,C,0.1489,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
CoinFit,https://www.coinfit.io/,C,0.117,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
BYEX,https://www.byex.io,C,0.1277,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
Be.Top,https://www.be.top/,C,0.1064,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
币族,https://www.bizu.com,C,0.0851,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
比太网,https://www.btex.com/,C,0.0745,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
G网,https://www.gbcax.com/,C,0.0638,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
币易,http://www.coinyee.io,C,0.0319,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
Trade Satoshi,https://tradesatoshi.com/,C,0.0213,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
讯齐,https://www.xunq.net,C,0.0106,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
金币,https://www.jbex.pro/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
DDEX,https://ddex.io/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Coinrail,https://coinrail.co.kr,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Bikicoin,https://www.bikicoin.com,A,0.907,无上限,无上限,3.3 ETH,0.59 ETH
龙阁,https://www.longex.io,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
SouthXchange,https://www.southxchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
DEx.top,https://dex.top/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
FreiExchange,https://freiexchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
比特兄弟,https://www.btb.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Ore.Bz,https://ore.bz/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Coingi,https://coingi.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
币森,https://www.becent.com,C,0.3723,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
