厂商名,域名,厂商级别,厂商排位,严重最高奖励,高危最高奖励,中危最高奖励,低危最高奖励
BitMEX,https://www.bitmex.com/,A,1.0,无上限,无上限,3.5 ETH,0.6 ETH
Bithumb,https://www.bithumb.com/,A,0.9524,无上限,无上限,3.4 ETH,0.59 ETH
币安网,https://www.binance.com,A,0.9048,无上限,无上限,3.3 ETH,0.59 ETH
OKEX,https://www.okex.com,A,0.8571,无上限,无上限,3.2 ETH,0.58 ETH
Bit-Z,https://www.bit-z.pro/,A,0.8333,无上限,无上限,3.15 ETH,0.57 ETH
火币全球站,https://www.huobi.co,A,0.7857,无上限,无上限,3.06 ETH,0.57 ETH
币赢国际站,https://www.coinw.ai/,A,0.7619,无上限,无上限,3.02 ETH,0.56 ETH
Bibox,https://www.bibox.com/,A,0.7381,无上限,无上限,2.97 ETH,0.56 ETH
HitBTC,https://hitbtc.com,A,0.7143,无上限,无上限,2.93 ETH,0.55 ETH
DigiFinex,https://www.digifinex.com,A,0.6905,无上限,无上限,2.88 ETH,0.55 ETH
ZB网,https://www.zb.com,A,0.5952,无上限,无上限,2.72 ETH,0.53 ETH
IDAX,https://www.idax.pro/,A,0.5476,无上限,无上限,2.64 ETH,0.53 ETH
Upbit,https://upbit.com/home,A,0.4524,无上限,无上限,2.48 ETH,0.51 ETH
CoinTiger,https://www.cointiger.one,A,0.4286,无上限,无上限,2.45 ETH,0.51 ETH
Bitfinex,https://www.bitfinex.com,A,0.3095,无上限,无上限,2.27 ETH,0.48 ETH
香港富比特,http://www.fubt.top/,A,0.2857,无上限,无上限,2.24 ETH,0.48 ETH
BITKER,https://www.bitker.com/,A,0.2143,无上限,无上限,2.14 ETH,0.47 ETH
Liquid,https://www.liquid.com/,A,0.1905,无上限,无上限,2.11 ETH,0.46 ETH
DragonEx,https://dragonex.im/,A,0.1429,无上限,无上限,2.05 ETH,0.45 ETH
币虎全球BihuEX,https://bihuex.com/,A,0.119,无上限,无上限,2.02 ETH,0.45 ETH
炒客网,https://www.chaoex.info,A,0.0714,无上限,无上限,1.96 ETH,0.44 ETH
FCoin,https://www.fcoin.com/,A,0.0476,无上限,无上限,1.93 ETH,0.43 ETH
