厂商名,域名,厂商级别,厂商排位,严重最高奖励,高危最高奖励,中危最高奖励,低危最高奖励
币蛋,https://www.coinegg.com/,C,0,1.0 ETH,0.36 ETH,0.15 ETH,0.08 ETH
6x交易站,https://www.6x.com,C,0,1.0 ETH,0.35 ETH,0.15 ETH,0.08 ETH
58COIN,http://www.58coin.com/,C,0,1.0 ETH,0.34 ETH,0.15 ETH,0.08 ETH
澳交所,http://www.aoex.com,C,0,1.0 ETH,0.33 ETH,0.15 ETH,0.08 ETH
CoinMex,https://www.coinmex.com/,C,0,1.0 ETH,0.32 ETH,0.15 ETH,0.08 ETH
IX交易所,https://ix.com/,C,0,1.0 ETH,0.32 ETH,0.15 ETH,0.08 ETH
Exrates,https://lk.exrates.me,C,0,1.0 ETH,0.31 ETH,0.15 ETH,0.08 ETH
贝壳国际,https://www.shellint.pro,C,0,1.0 ETH,0.3 ETH,0.15 ETH,0.08 ETH
Bybit,http://www.bybit.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Coinsuper,https://www.coinsuper.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
BITCHEN,https://www.bitchen.io/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
币诺,https://coinoah.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
55全球市场,https://www.55.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
QB.COM,https://www.qb.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
怪兽市场,https://www.mser.one/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
紫牛币交所,http://www.purcow.io/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
X网,https://www.xt.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
TOKOK,https://www.tokok.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
DBKtop,https://www.dbktop.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
COIN918,http://www.coin918.uk/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
币昇,https://www.bisheng.top,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Dcoin,https://www.dcoin.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
币贝交易所,https://www.exshell.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
FEX,https://fexpro.net/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
86COIN,http://www.86coin.io,D,0,600 BUX,300 BUX,100 BUX,50 BUX
HEX,https://www.hex.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
新加坡币多网,https://www.coinba.pro/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
9coin,https://www.9coin.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Biger,https://www.biger.in/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
币龙网,https://www.bitalong.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
热币网,https://www.hotcoin.top/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
B2BX,https://www.b2bx.exchange/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Coinbkb,https://www.coinbkb.net/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Kdax.pro,https://www.kdax.pro/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
IMX,https://www.imx.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Ethfinex,https://www.ethfinex.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
BHEX,https://www.bhex.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
币系,https://bilaxy.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
BITINFI,https://web.bitinfi.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
VBITEX,https://www.vbitex.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
华交所,http://www.brotherex.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
ETF,http://www.rcbok.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
FCoinJP,https://www.fcoinjp.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
CoinPark,https://www.coinpark.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
PK.TOP,https://www.pk.top/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
60交易所,https://www.60e.io/cn,D,0,600 BUX,300 BUX,100 BUX,50 BUX
BQEX,http://www.bqex.tw,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Dididu,http://www.dididu.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
比特希望,https://bithope.net,D,0,600 BUX,300 BUX,100 BUX,50 BUX
ABEX,https://www.abexb.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Korbit,https://www.korbit.co.kr,D,0,600 BUX,300 BUX,100 BUX,50 BUX
TOK,https://www.tok.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
笔加索,https://www.bjs.ai,D,0,600 BUX,300 BUX,100 BUX,50 BUX
币扬,http://www.bityoung.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Exchain,https://www.exchain.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
币和,https://www.bibr.co/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
英国交易所,https://ukex.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Mercatox,https://mercatox.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
币族,http://www.bizu.one,D,0,600 BUX,300 BUX,100 BUX,50 BUX
GAEX,https://www.gaex.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
COSS,https://www.coss.io/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
CBX,https://www.cbx.one,D,0,600 BUX,300 BUX,100 BUX,50 BUX
龙阁,https://www.longex.me,D,0,600 BUX,300 BUX,100 BUX,50 BUX
WinMax,https://www.winmax.me/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
币团网,https://www.bituan.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
BBX,http://www.bbx.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
DeBi,https://www.debi.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
DBOSS,https://www.dboss.vip/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
HCoin,https://www.hcoin.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
爱尚比特,https://www.asbtc.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
24MEX,https://24mex.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
BTCTurk,https://www.btcturk.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Indodax,https://indodax.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
币次元,https://www.coinx.pro/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
ZB MEGA,https://www.zbm.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
币发,http://www.bifex.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
币链网,http://www.btcbl.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
PRDAE,https://www.prdae.me/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
BX Thailand,https://bx.in.th,D,0,600 BUX,300 BUX,100 BUX,50 BUX
CoinEx,https://www.coinex.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
CITEX,https://www.citex.co.kr,D,0,600 BUX,300 BUX,100 BUX,50 BUX
CoinFit,https://www.coinfit.io/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
ETBOX,https://www.etbox.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
BTC Alpha,https://btc-alpha.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
找币,https://www.zhaobi.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
WBFEX,https://www.wbfex.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
7EBIT,http://www.7ebit.net/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Be.Top,https://www.be.top/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
MAX,https://max.maicoin.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
鲸交所,https://www.whaleex.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
CREX24,https://crex24.com/zh/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
UEX,http://www.uex.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
畅思,https://ichaince.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
币创,https://www.btron.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
G网,https://www.gbcax.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
LOCKCOIN,https://hb.lockcoin.net/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
DDEX,https://ddex.io/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Switcheo Network,https://switcheo.network/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
CoinFalcon,https://coinfalcon.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
ExNow,https://www.exnow.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
以飞交易所,https://etherflyer.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
金币,https://jbex.world/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
xBTCe,https://www.xbtce.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
SouthXchange,https://www.southxchange.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
币易,http://www.coinyee.pro,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Bisq,https://bisq.network/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Trade Satoshi,https://tradesatoshi.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Newdex,https://newdex.io/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Coingi,https://coingi.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
阿格斯,https://acdex.io,D,0,600 BUX,300 BUX,100 BUX,50 BUX
影力所,http://www.inex.exchange/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
COINNEST,http://www.coinnest.co.kr,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Bithumb DEX,https://www.bithumb.io/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
BTC Markets,https://btcmarkets.net/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
BTC Trade UA,https://btc-trade.com.ua/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Bitonic,https://bitonic.nl,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Bitlish,https://bitlish.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
币币网,https://www.bitbitx.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
A.mom,https://a.mom/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
中比特交易所,https://zbt.one/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
讯齐,https://www.xunq.net,D,0,600 BUX,300 BUX,100 BUX,50 BUX
WanShare,https://www.wanshare.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Ripple China,http://ripplechina.net/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
P2PB2B,https://p2pb2b.io/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Mercado Bitcoin,https://www.mercadobitcoin.com.br/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
ISX,https://beta.isx.is,D,0,600 BUX,300 BUX,100 BUX,50 BUX
DEx.top,https://dex.top/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
CryptoGro,https://www.cryptogro.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
COIEX,https://coiex.io/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Coinsquare,https://coinsquare.io/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Dgtmarket,https://exchange.dgtmarket.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
网关,https://www.gatehub.net/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
阿格拉斯,http://a.glass/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Coinchel,https://coinchel.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
BYEX,https://www.byex.io,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Bancor Network,https://www.bancor.network/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
BitMarket,https://www.bitmarket.net/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Bitex.la,https://bitex.la,D,0,600 BUX,300 BUX,100 BUX,50 BUX
币岁,https://www.bisale.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Zebpay,http://www.zebpay.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Koinex,https://koinex.in/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Waves Decentralized Exchange,http://www.wavesplatform.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Victcoin,https://www.victcoin.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Rootrex,https://www.rootrex.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Negocie Coins,http://www.negociecoins.com.br/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Lykke Exchange,https://lykke.com/exchange.php,D,0,600 BUX,300 BUX,100 BUX,50 BUX
LEOxChange,https://leoxchange.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
CEX.IO,https://cex.io,D,0,600 BUX,300 BUX,100 BUX,50 BUX
BL3P,https://bl3p.eu,D,0,600 BUX,300 BUX,100 BUX,50 BUX
AidosMarket,https://aidosmarket.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Altcoin Trader,https://www.altcointrader.co.za,D,0,600 BUX,300 BUX,100 BUX,50 BUX
持币网,https://www.keepbtc.net/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
哈希交易所,https://www.hashwang.net/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
FreiExchange,https://freiexchange.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
EasyCoin,https://www.easycoin.pl/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
CryptoBridge,https://crypto-bridge.org,D,0,600 BUX,300 BUX,100 BUX,50 BUX
币红,https://www.coinred.pro/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Coinfloor,http://coinfloor.co.uk/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
比特兄弟,https://www.btb.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Bits Blockchain,https://bitsblockchain.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
信币,https://www.thinkbit.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
加勒比H网,http://hht.one/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Coinrate,https://coinrate.net/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
CoinMate,https://coinmate.io,D,0,600 BUX,300 BUX,100 BUX,50 BUX
C2CX,https://www.c2cx.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Bit2C,https://www.bit2c.co.il,D,0,600 BUX,300 BUX,100 BUX,50 BUX
LakeBTC,https://lakebtc.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
LocalTrade,https://localtrade.pro/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Nocks,https://nocks.co/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
CoinsBank,https://coinsbank.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
XTRA,https://www.xtraex.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Tux Exchange,https://tuxexchange.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Tidebit,https://www.tidebit.com,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Simex,https://simex.global/ru,D,0,600 BUX,300 BUX,100 BUX,50 BUX
Novaexchange,https://novaexchange.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
LATOKEN,https://latoken.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
CoinBBT,http://www.coinbbt.com/,D,0,600 BUX,300 BUX,100 BUX,50 BUX
火币点对点平台,https://otc.huobi.pro,D,0,600 BUX,300 BUX,100 BUX,50 BUX
