厂商名,域名,厂商级别,厂商排位,严重最高奖励,高危最高奖励,中危最高奖励,低危最高奖励
Rfinex,https://www.rfinex.com/,C,0.5488,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
OkCoin韩国站,https://www.okcoinkr.com/,C,0.4756,1.14 ETH,0.75 ETH,0.19 ETH,0.02 ETH
DSX,https://dsx.uk,C,0.3537,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
STEX,https://www.stex.com,C,0.3415,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
柯宾汉,https://www.cobinhood.com/,C,0.2439,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
Bitso,https://bitso.com,C,0.2073,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
BigOne,https://big.one,C,0.1951,1.12 ETH,0.72 ETH,0.11 ETH,0.01 ETH
IDEX,https://idex.market,C,0.1829,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
CREX24,https://crex24.com/zh/,C,0.1585,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
CEO交易所,https://ceo.bi,C,0.1341,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
ACX,https://acx.io/,C,0.0976,1.11 ETH,0.72 ETH,0.08 ETH,0.01 ETH
YEX,http://yex.com/,C,0.0854,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
OkCoin国际,https://www.okcoin.com,C,0.0732,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
Kuna,https://kuna.io,C,0.0366,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
OTCBTC,https://otcbtc.com,C,0.0122,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
KKEX,https://kkex.com,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
COINNEST,http://www.coinnest.co.kr,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Fisco,https://fcce.jp,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
趣币网,https://www.qubi.com,A,0.925,无上限,无上限,3.34 ETH,0.59 ETH
火币合约,https://www.hbdm.com,A,0.9,无上限,无上限,3.29 ETH,0.58 ETH
IOAEX,http://www.ioaex.com,A,0.775,无上限,无上限,3.04 ETH,0.56 ETH
GAEA,https://www.gmex.io,A,0.725,无上限,无上限,2.95 ETH,0.56 ETH
雷盾交易所,https://www.loex.io,A,0.625,无上限,无上限,2.77 ETH,0.54 ETH
LBank,https://www.lbkex.com/,A,0.575,无上限,无上限,2.68 ETH,0.53 ETH
BitAsset,https://www.bitasset.com/,A,0.55,无上限,无上限,2.64 ETH,0.53 ETH
COINBIG,https://www.coinbig.com/,A,0.525,无上限,无上限,2.6 ETH,0.52 ETH
RightBTC,https://www.rightbtc.com,A,0.5,无上限,无上限,2.56 ETH,0.52 ETH
BitMart,https://www.bitmart.com/,A,0.35,无上限,无上限,2.33 ETH,0.49 ETH
Simex,https://simex.global/ru,A,0.3,无上限,无上限,2.26 ETH,0.48 ETH
Exrates,https://lk.exrates.me,A,0.2,无上限,无上限,2.12 ETH,0.46 ETH
VVBTC,http://www.vvbtc.com,A,0.15,无上限,无上限,2.06 ETH,0.45 ETH
Dcoin,https://www.dcoin.com/,A,0.125,无上限,无上限,2.02 ETH,0.45 ETH
Coinsuper,https://www.coinsuper.com/,A,0.45,无上限,无上限,2.48 ETH,0.51 ETH
ZG.com,https://www.zg.com/,A,0.075,无上限,无上限,1.96 ETH,0.44 ETH
星客,https://www.silktrader.net/,B,1.0,1.5 ETH,1.0 ETH,0.6 ETH,0.25 ETH
Bitget,https://www.bitget.com/,B,0.9333,1.48 ETH,1.0 ETH,0.59 ETH,0.24 ETH
Hotbit,https://www.hotbit.io/,B,0.9167,1.47 ETH,1.0 ETH,0.59 ETH,0.24 ETH
CoinMex,https://www.coinmex.com/,B,0.8833,1.46 ETH,1.0 ETH,0.58 ETH,0.23 ETH
汇币网,https://hb.top,B,0.8667,1.46 ETH,1.0 ETH,0.58 ETH,0.23 ETH
加勒比H网,http://hht.one/,B,0.85,1.46 ETH,1.0 ETH,0.58 ETH,0.22 ETH
IX交易所,https://ix.com/,B,0.8333,1.45 ETH,1.0 ETH,0.57 ETH,0.22 ETH
澳洲U网,https://www.ucoin.pw,B,0.8167,1.45 ETH,1.0 ETH,0.57 ETH,0.22 ETH
TOKOK,https://www.tokok.com/,B,0.7833,1.44 ETH,1.0 ETH,0.57 ETH,0.21 ETH
币尔,https://www.coineal.com/,A,0.675,无上限,无上限,2.86 ETH,0.55 ETH
币峰,https://www.befong.com,B,0.7667,1.43 ETH,1.0 ETH,0.56 ETH,0.21 ETH
币蛋,https://www.coinegg.com/,B,0.75,1.43 ETH,1.0 ETH,0.56 ETH,0.2 ETH
BKEX,https://www.bkex.com/,B,0.7167,1.42 ETH,1.0 ETH,0.55 ETH,0.2 ETH
紫牛币交所,http://www.purcow.io/,B,0.7,1.41 ETH,1.0 ETH,0.55 ETH,0.19 ETH
币诺,https://coinoah.com/,B,0.65,1.4 ETH,1.0 ETH,0.54 ETH,0.18 ETH
86COIN,http://www.86coin.io,B,0.6333,1.39 ETH,1.0 ETH,0.54 ETH,0.18 ETH
58COIN,http://www.58coin.com/,B,0.6167,1.39 ETH,1.0 ETH,0.54 ETH,0.17 ETH
币昇,https://www.bisheng.top,B,0.5833,1.38 ETH,1.0 ETH,0.53 ETH,0.17 ETH
6x交易站,https://www.6x.com,B,0.55,1.37 ETH,1.0 ETH,0.53 ETH,0.16 ETH
UEX,http://www.uex.com/,B,0.5167,1.36 ETH,1.0 ETH,0.52 ETH,0.15 ETH
Ethfinex,https://www.ethfinex.com/,B,0.5,1.36 ETH,1.0 ETH,0.52 ETH,0.15 ETH
HEX,https://www.hex.com/,B,0.4833,1.35 ETH,1.0 ETH,0.52 ETH,0.14 ETH
ABEX,https://www.abexb.com/,B,0.45,1.34 ETH,1.0 ETH,0.51 ETH,0.13 ETH
币龙网,https://www.bitalong.com/,B,0.4167,1.33 ETH,1.0 ETH,0.5 ETH,0.13 ETH
ZT.COM,https://www.zt.com/,B,0.3833,1.32 ETH,1.0 ETH,0.5 ETH,0.12 ETH
WR.NET,https://www.wr.net/,B,0.3,1.3 ETH,1.0 ETH,0.48 ETH,0.09 ETH
IMX,https://www.imx.com,B,0.2667,1.29 ETH,1.0 ETH,0.48 ETH,0.08 ETH
B2BX,https://www.b2bx.exchange/,B,0.25,1.29 ETH,1.0 ETH,0.47 ETH,0.08 ETH
币系,https://bilaxy.com/,B,0.1833,1.27 ETH,1.0 ETH,0.46 ETH,0.06 ETH
TOK,https://www.tok.com,B,0.1667,1.27 ETH,1.0 ETH,0.46 ETH,0.05 ETH
Kdax.pro,https://www.kdax.pro/,B,0.15,1.26 ETH,1.0 ETH,0.45 ETH,0.05 ETH
PK.TOP,http://www.pk.top/,B,0.15,1.26 ETH,1.0 ETH,0.45 ETH,0.05 ETH
天天国际,http://www.ttex.pro/,B,0.1167,1.25 ETH,1.0 ETH,0.45 ETH,0.04 ETH
COIN918,http://www.coin918.cc/,B,0.0833,1.25 ETH,1.0 ETH,0.44 ETH,0.03 ETH
爱尚比特,https://www.asbtc.com,B,0.0667,1.24 ETH,1.0 ETH,0.44 ETH,0.02 ETH
60交易所,https://www.60.com,C,1.0,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
热币网,https://www.hotcoin.top/,B,0.0333,1.23 ETH,1.0 ETH,0.43 ETH,0.01 ETH
讯齐,https://www.xunq.net,B,0.0333,1.23 ETH,1.0 ETH,0.43 ETH,0.01 ETH
CoinX,https://coinx.im,C,1.0,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
币贝交易所,https://www.exshell.com/,C,0.9756,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
MAX,https://max.maicoin.com/,C,0.9512,1.19 ETH,0.8 ETH,0.29 ETH,0.09 ETH
T网,https://www.tokencan.net,C,0.939,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
XTRA,https://www.xtraex.com/,C,0.9146,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
GAEX,https://www.gaex.com/,C,0.9024,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
Bybit,http://www.bybit.com,C,0.878,1.19 ETH,0.79 ETH,0.28 ETH,0.08 ETH
怪兽市场,https://www.mser.one/,C,0.8659,1.19 ETH,0.79 ETH,0.27 ETH,0.08 ETH
Dididu,http://www.dididu.com/,C,0.8537,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
BQEX,https://www.bqex.pro/,C,0.8171,1.18 ETH,0.78 ETH,0.27 ETH,0.08 ETH
火币韩国站,https://event.huobi.co.kr,C,0.7927,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
币扬,http://www.bityoung.com/,C,0.7683,1.17 ETH,0.78 ETH,0.26 ETH,0.07 ETH
Biger,https://www.biger.in/,C,0.7317,1.17 ETH,0.78 ETH,0.25 ETH,0.06 ETH
Korbit,https://www.korbit.co.kr,C,0.6829,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
9coin,https://www.9coin.com,C,0.6463,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
新比特交易所,http://www.xbtc.cx/,B,0.2167,1.28 ETH,1.0 ETH,0.47 ETH,0.07 ETH
HCoin,https://www.hcoin.com/,C,0.6341,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
DBOSS,https://www.dboss.vip/,C,0.622,1.16 ETH,0.77 ETH,0.22 ETH,0.05 ETH
QB.COM,https://www.qb.com/,C,0.6098,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
Exchain,https://www.exchain.com,C,0.5854,1.16 ETH,0.76 ETH,0.21 ETH,0.04 ETH
Mercatox,https://mercatox.com/,C,0.5732,1.15 ETH,0.76 ETH,0.21 ETH,0.04 ETH
Indodax,https://indodax.com/,C,0.561,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
比特兔交易所,https://bitrabbit.com/,C,0.5244,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
7EBIT,http://www.7ebit.net/,C,0.5,1.15 ETH,0.75 ETH,0.19 ETH,0.02 ETH
BTCTurk,https://www.btcturk.com,C,0.4878,1.15 ETH,0.75 ETH,0.19 ETH,0.02 ETH
币族,https://www.bizu.com,C,0.4634,1.14 ETH,0.75 ETH,0.19 ETH,0.01 ETH
PRDAE,https://www.prdae.pro/,C,0.4512,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
FCoinJP,https://www.fcoinjp.com/,C,0.439,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
笔加索,https://www.bjs.bi/,C,0.4268,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
AI交易所,https://www.aicexc.com/,C,0.4146,1.14 ETH,0.75 ETH,0.17 ETH,0.01 ETH
英国交易所,https://ukex.com,C,0.4024,1.14 ETH,0.74 ETH,0.17 ETH,0.01 ETH
WinMax,https://www.winmax.me/,C,0.3902,1.14 ETH,0.74 ETH,0.17 ETH,0.01 ETH
DeBi,https://www.debi.com/,C,0.378,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
新加坡币多网,https://www.coinba.pro/,C,0.3659,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
WanShare,https://www.wanshare.com/,C,0.3293,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
币次元,https://www.coinx.pro/,C,0.3171,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
CoinFit,https://www.coinfit.io/,C,0.3049,1.13 ETH,0.74 ETH,0.14 ETH,0.01 ETH
CDAE,https://www.cdaevip.com,C,0.2927,1.13 ETH,0.73 ETH,0.14 ETH,0.01 ETH
找币,https://www.zhaobi.com/,C,0.2805,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
CoinEx,https://www.coinex.com,C,0.5122,1.15 ETH,0.76 ETH,0.2 ETH,0.02 ETH
Bithumb DEX,https://www.bithumb.io/,C,0.2683,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
Rootrex,https://www.rootrex.com,C,0.2561,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
VBITEX,https://www.vbitex.com/,C,0.2317,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
炒币网,https://www.chaobi.com/,C,0.2195,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
CBX,https://www.cbx.one,C,0.1707,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
币团网,https://www.bituan.com/,C,0.1463,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
畅思,https://chaince.com/,C,0.122,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
中比特交易所,https://zbt.one/,C,0.1098,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
G网,https://www.gbcax.com/,C,0.061,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
Be.Top,https://www.be.top/,C,0.0488,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
Trade Satoshi,https://tradesatoshi.com/,C,0.0244,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
ExNow,http://www.exnow.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
金币,https://www.jbex.pro/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
CoinFalcon,https://coinfalcon.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
币易,http://www.coinyee.pro,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Switcheo Network,https://switcheo.network/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
DDEX,https://ddex.io/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Bisq,https://bisq.network/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
以飞交易所,https://etherflyer.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Park.one,https://www.park.one,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
SouthXchange,https://www.southxchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Newdex,https://newdex.io/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
影力所,http://www.inex.exchange/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Coinrail,https://coinrail.co.kr,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Coingi,https://coingi.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
FreiExchange,https://freiexchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
龙阁,https://www.longex.io,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
