厂商名,域名,厂商级别,厂商排位,严重最高奖励,高危最高奖励,中危最高奖励,低危最高奖励
FUBT,https://www.fubt.com,B,0.2045,1.28 ETH,1.0 ETH,0.46 ETH,0.07 ETH
ZZEX,https://www.zzex.pro,B,0.2273,1.28 ETH,1.0 ETH,0.47 ETH,0.07 ETH
BIONE,https://www.bione.cc/,B,0.1591,1.26 ETH,1.0 ETH,0.46 ETH,0.05 ETH
AEX,https://www.aex.com/,B,0.1364,1.26 ETH,1.0 ETH,0.45 ETH,0.05 ETH
炒客网,https://www.chaoex.info,B,0.0455,1.24 ETH,1.0 ETH,0.43 ETH,0.02 ETH
CoinBene,https://www.coinbene.com/,B,0.25,1.29 ETH,1.0 ETH,0.47 ETH,0.08 ETH
Q网,https://www.myqbtc.com,C,0.9924,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
WR.NET,https://www.wr.net/,C,0.9773,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
Allcoin,https://www.allcoinex.io,C,0.9621,1.2 ETH,0.8 ETH,0.29 ETH,0.1 ETH
ZG.com,https://www.zg.com/,C,0.9394,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
Y网,https://y.ceo,C,0.8939,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
B网,https://bittrex.com,C,0.9015,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
Bitfinex,https://www.bitfinex.com,C,0.8636,1.19 ETH,0.79 ETH,0.27 ETH,0.08 ETH
Liquid,https://www.liquid.com/,C,0.8561,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
Hubi,https://www.hubi.com/,C,0.8485,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
gate.io,https://gateio.news/,C,0.8333,1.18 ETH,0.78 ETH,0.27 ETH,0.08 ETH
KKCoin,https://www.kkcoin.com,C,0.8106,1.18 ETH,0.78 ETH,0.26 ETH,0.08 ETH
Coinbase Pro,https://pro.coinbase.com/,C,0.7727,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
K网,https://www.kraken.com,C,0.75,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
酷币,https://www.coolcoin.com,C,0.7121,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
Bitstamp,https://www.bitstamp.net,C,0.6894,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
KuCoin,https://www.kucoin.com,C,0.6818,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
火币韩国站,https://www.huobi.co.kr/,C,0.6818,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
Exmo,https://exmo.com/,C,0.6515,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
HPX,https://www.hpx.com/,C,0.6439,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
CEO交易所,https://ceohk.bi,C,0.6212,1.16 ETH,0.77 ETH,0.22 ETH,0.05 ETH
STEX,https://www.stex.com,C,0.6136,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
Livecoin,https://www.livecoin.net/,C,0.5909,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
Coinone,https://coinone.co.kr/,C,0.5758,1.15 ETH,0.76 ETH,0.21 ETH,0.04 ETH
YoBit,https://yobit.net,C,0.5682,1.15 ETH,0.76 ETH,0.21 ETH,0.04 ETH
BTCBOX,https://www.btcbox.co.jp/,C,0.5303,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
P网,https://poloniex.com,C,0.5227,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
Bitbank,https://bitbank.cc,C,0.4848,1.14 ETH,0.75 ETH,0.19 ETH,0.02 ETH
Zaif,https://zaif.jp,C,0.4015,1.14 ETH,0.74 ETH,0.17 ETH,0.01 ETH
bitFlyer,https://bitflyer.jp/,C,0.3939,1.14 ETH,0.74 ETH,0.17 ETH,0.01 ETH
BitBay,https://bitbay.net,C,0.3712,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
BigONE,https://big.one,C,0.3409,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
OkCoin韩国站,https://www.okcoinkr.com/,C,0.3333,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
Coincheck,https://coincheck.com/,C,0.3258,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
双子星,https://gemini.com/,C,0.2955,1.13 ETH,0.73 ETH,0.14 ETH,0.01 ETH
Tidex,https://tidex.com/,C,0.2652,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
IDEX,https://idex.market,C,0.2273,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
itBit,https://www.itbit.com,C,0.2197,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
柯宾汉,https://www.cobinhood.com/,C,0.2121,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
OkCoin国际,https://www.okcoin.com,C,0.2045,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
Bitso,https://bitso.com,C,0.1818,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
Luno,https://www.luno.com,C,0.1742,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
ACX,https://acx.io/,C,0.1515,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
Rfinex,https://www.rfinex.com/,C,0.1439,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
DSX,https://dsx.uk,C,0.1288,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
YEX,https://yex.com/,C,0.0606,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
Kuna,https://kuna.io,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
KKEX,https://kkex.com,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
OTCBTC,https://otcbtc.com,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Bleutrade,https://bleutrade.com,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Fisco,https://fcce.jp,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
COINNEST,http://www.coinnest.co.kr,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
EMEX,https://www.emex.cc/,A,1.0,无上限,无上限,3.5 ETH,0.6 ETH
趣币网,https://www.qubi.top,A,0.9545,无上限,无上限,3.4 ETH,0.59 ETH
Hopex,https://www.hopex.com,A,0.8636,无上限,无上限,3.21 ETH,0.58 ETH
X网,https://www.xt.com,A,0.8182,无上限,无上限,3.12 ETH,0.57 ETH
COINBIG,https://www.coinbig.com/,A,0.7727,无上限,无上限,3.04 ETH,0.56 ETH
CDAE,https://www.cdaevip.com,A,0.6818,无上限,无上限,2.87 ETH,0.55 ETH
GAEA,https://www.gmex.io,A,0.6364,无上限,无上限,2.79 ETH,0.54 ETH
币夫,https://www.bitforex.com/,A,0.5455,无上限,无上限,2.63 ETH,0.53 ETH
币网,http://www.bw.com/,A,0.1818,无上限,无上限,2.1 ETH,0.46 ETH
星客,https://www.silktraderdk.net,A,0.0909,无上限,无上限,1.98 ETH,0.44 ETH
BitMart,https://www.bitmart.com/,A,0.0455,无上限,无上限,1.92 ETH,0.43 ETH
澳交所,http://www.aoex.com,B,0.9318,1.48 ETH,1.0 ETH,0.59 ETH,0.24 ETH
币峰,https://www.befong.com,B,0.9091,1.47 ETH,1.0 ETH,0.59 ETH,0.23 ETH
LBank,https://www.lbkex.com/,B,0.8864,1.47 ETH,1.0 ETH,0.58 ETH,0.23 ETH
多比交易平台,https://www.dobiexchange.com/,B,0.8636,1.46 ETH,1.0 ETH,0.58 ETH,0.23 ETH
币湾交易所,https://www.coinbay.tw,B,0.7955,1.44 ETH,1.0 ETH,0.57 ETH,0.21 ETH
BitAsset,https://www.bitasset.com/,B,0.75,1.43 ETH,1.0 ETH,0.56 ETH,0.2 ETH
币蛋,https://www.coinegg.com/,B,0.7273,1.42 ETH,1.0 ETH,0.56 ETH,0.2 ETH
IOAEX,http://www.ioaex.com,B,0.6591,1.4 ETH,1.0 ETH,0.55 ETH,0.18 ETH
MXC,https://www.mxc.com,B,0.6364,1.39 ETH,1.0 ETH,0.54 ETH,0.18 ETH
币尔,https://www.coineal.com/,A,0.3636,无上限,无上限,2.35 ETH,0.49 ETH
比太网,https://www.btex.com/,B,0.6136,1.39 ETH,1.0 ETH,0.54 ETH,0.17 ETH
汇币网,https://hb.top,B,0.5,1.36 ETH,1.0 ETH,0.52 ETH,0.15 ETH
RightBTC,https://www.rightbtc.com,B,0.4773,1.35 ETH,1.0 ETH,0.51 ETH,0.14 ETH
币新,https://www.coinnew.io,B,0.4091,1.33 ETH,1.0 ETH,0.5 ETH,0.12 ETH
BKEX,https://www.bkex.vip,B,0.3864,1.32 ETH,1.0 ETH,0.5 ETH,0.12 ETH
牛盾交易所,https://www.newtonxchange.pro/,B,0.3409,1.31 ETH,1.0 ETH,0.49 ETH,0.11 ETH
Exrates,https://lk.exrates.me,B,0.3182,1.31 ETH,1.0 ETH,0.49 ETH,0.1 ETH
55全球市场,https://www.55.com,B,0.2955,1.3 ETH,1.0 ETH,0.48 ETH,0.09 ETH
融币,https://www.rongbiexchange.com,B,0.2727,1.29 ETH,1.0 ETH,0.48 ETH,0.09 ETH
6x交易站,https://www.6x.com,B,0.1818,1.27 ETH,1.0 ETH,0.46 ETH,0.06 ETH
VVBTC,http://www.vvbtc.com,B,0.1136,1.25 ETH,1.0 ETH,0.45 ETH,0.04 ETH
VVEX,https://www.vvex.love/,B,0.0909,1.25 ETH,1.0 ETH,0.44 ETH,0.03 ETH
58COIN,http://www.58coin.com/,B,0.0227,1.23 ETH,1.0 ETH,0.43 ETH,0.01 ETH
BITCHEN,https://www.bitchen.io/,B,0.0682,1.24 ETH,1.0 ETH,0.44 ETH,0.02 ETH
TOKOK,https://www.tokok.com/,C,1.0,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
币诺,https://coinoah.com/,C,0.9848,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
Bitget,https://www.bitget.cc/,C,0.9697,1.2 ETH,0.8 ETH,0.29 ETH,0.1 ETH
紫牛币交所,http://www.purcow.io/,C,0.9545,1.2 ETH,0.8 ETH,0.29 ETH,0.09 ETH
EZB,https://www.ezb.com,C,0.9318,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
币昇,https://www.bisheng.top,C,0.9242,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
币贝交易所,https://www.exshell.com/,C,0.9167,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
IX交易所,https://ix.com/,C,0.9091,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
怪兽市场,https://www.mser.one/,C,0.8864,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
86COIN,http://www.86coin.io,C,0.8788,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
Dcoin,https://www.dcoin.com/,C,0.8712,1.19 ETH,0.79 ETH,0.28 ETH,0.08 ETH
QB.COM,https://www.qb.com/,C,0.8485,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
Coinsuper,https://www.coinsuper.com/,C,0.947,1.19 ETH,0.8 ETH,0.29 ETH,0.09 ETH
新加坡币多网,https://www.coinba.pro/,C,0.8258,1.18 ETH,0.78 ETH,0.27 ETH,0.08 ETH
VBITEX,https://www.vbitex.com/,C,0.8182,1.18 ETH,0.78 ETH,0.27 ETH,0.08 ETH
HEX,https://www.hex.com/,C,0.803,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
B2BX,https://www.b2bx.exchange/,C,0.7955,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
贝壳国际,https://www.shellint.pro,C,0.7879,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
FEX,https://fexpro.net/,C,0.7879,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
币龙网,https://www.bitalong.com/,C,0.7652,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
华交所,http://www.brotherex.com,C,0.7576,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
DBKtop,https://www.dbktop.com,C,0.7424,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
爱尚比特,https://www.asbtc.com,C,0.7348,1.17 ETH,0.78 ETH,0.25 ETH,0.06 ETH
Biger,https://www.biger.in/,C,0.7273,1.17 ETH,0.78 ETH,0.25 ETH,0.06 ETH
Kdax.pro,https://www.kdax.pro/,C,0.7197,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
币系,https://bilaxy.com/,C,0.7045,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
ZB MEGA,https://www.zbm.com,C,0.697,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
60交易所,https://www.60e.io/cn,C,0.6667,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
BITINFI,https://web.bitinfi.com/,C,0.6667,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
TOK,https://www.tok.com,C,0.6364,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
热币网,https://www.hotcoin.top/,C,0.6364,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
币扬,http://www.bityoung.com/,C,0.6061,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
ABEX,https://www.abexb.com/,C,0.5985,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
PK.TOP,https://www.pk.top/,C,0.5833,1.16 ETH,0.76 ETH,0.21 ETH,0.04 ETH
XTRA,https://www.xtraex.com/,C,0.5606,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
Ethfinex,https://www.ethfinex.com/,C,0.553,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
BQEX,http://www.bqex.tw,C,0.5455,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
COSS,https://www.coss.io/,C,0.5379,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
T网,https://www.tokencan.net,C,0.5152,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
9coin,https://www.9coin.com,C,0.5076,1.15 ETH,0.75 ETH,0.2 ETH,0.02 ETH
WinMax,https://www.winmax.me/,C,0.5,1.15 ETH,0.75 ETH,0.19 ETH,0.02 ETH
FCoinJP,https://www.fcoinjp.com/,C,0.4924,1.15 ETH,0.75 ETH,0.19 ETH,0.02 ETH
BBX,http://www.bbx.com/,C,0.4773,1.14 ETH,0.75 ETH,0.19 ETH,0.02 ETH
龙阁,https://www.longex.me,C,0.4697,1.14 ETH,0.75 ETH,0.19 ETH,0.02 ETH
CoinMex,https://www.coinmex.com/,C,0.4621,1.14 ETH,0.75 ETH,0.19 ETH,0.01 ETH
DBOSS,https://www.dboss.vip/,C,0.4545,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
Mercatox,https://mercatox.com/,C,0.447,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
币链网,http://www.btcbl.com/,C,0.4394,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
Bybit,http://www.bybit.com,C,0.4318,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
Bitzon,https://www.bitzon.com/,C,0.4242,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
笔加索,https://www.bjs.ai,C,0.4167,1.14 ETH,0.75 ETH,0.17 ETH,0.01 ETH
BHEX,https://www.bhex.com/,C,0.4091,1.14 ETH,0.75 ETH,0.17 ETH,0.01 ETH
币族,http://www.bizu.one,C,0.3864,1.13 ETH,0.74 ETH,0.17 ETH,0.01 ETH
Exchain,https://www.exchain.com,C,0.3636,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
CoinEx,https://www.coinex.com,C,0.3561,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
Korbit,https://www.korbit.co.kr,C,0.3485,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
币发,http://www.bifex.com/,C,0.3788,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
HCoin,https://www.hcoin.com/,C,0.3182,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
24MEX,https://24mex.com/,C,0.3106,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
CoinFit,https://www.coinfit.io/,C,0.303,1.13 ETH,0.74 ETH,0.14 ETH,0.01 ETH
币次元,https://www.coinx.pro/,C,0.2879,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
Dididu,http://www.dididu.com/,C,0.2803,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
CITEX,https://www.citex.co.kr,C,0.2727,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
DeBi,https://www.debi.com/,C,0.2576,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
CBX,https://www.cbx.one,C,0.2424,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
ETBOX,https://www.etbox.com,C,0.25,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
找币,https://www.zhaobi.com/,C,0.2348,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
Indodax,https://indodax.com/,C,0.197,1.12 ETH,0.73 ETH,0.11 ETH,0.01 ETH
IMX,https://www.imx.com,C,0.1667,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
UEX,http://www.uex.com/,C,0.1894,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
BTCTurk,https://www.btcturk.com,C,0.1591,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
BTC Alpha,https://btc-alpha.com/,C,0.1364,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
CREX24,https://crex24.com/zh/,C,0.1212,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
Be.Top,https://www.be.top/,C,0.1136,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
CoinPark,https://www.coinpark.com/,C,0.1061,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
币团网,https://www.bituan.com/,C,0.0985,1.11 ETH,0.72 ETH,0.08 ETH,0.01 ETH
hellobts,https://www.hellobts.com/,C,0.0909,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
7EBIT,http://www.7ebit.net/,C,0.0833,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
以飞交易所,https://etherflyer.com/,C,0.0682,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
畅思,https://ichaince.com/,C,0.0758,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
MAX,https://max.maicoin.com/,C,0.053,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
PRDAE,https://www.prdae.me/,C,0.0455,1.1 ETH,0.71 ETH,0.07 ETH,0.01 ETH
G网,https://www.gbcax.com/,C,0.0379,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
Bithumb DEX,https://www.bithumb.io/,C,0.0303,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
Rootrex,https://www.rootrex.com,C,0.0227,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
LOCKCOIN,https://hb.lockcoin.net/,C,0.0152,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
金币,https://jbex.world/,C,0.0076,1.1 ETH,0.71 ETH,0.05 ETH,0.01 ETH
鲸交所,https://www.whaleex.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
ExNow,https://www.exnow.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Switcheo Network,https://switcheo.network/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
CoinFalcon,https://coinfalcon.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
澳洲U网,https://www.ucoin.pw,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
币易,http://www.coinyee.pro,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Trade Satoshi,https://tradesatoshi.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
币创,https://www.btron.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
GAEX,https://www.gaex.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
阿格斯,https://acdex.io,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Newdex,https://newdex.io/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
SouthXchange,https://www.southxchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Bisq,https://bisq.network/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
DDEX,https://ddex.io/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
xBTCe,https://www.xbtce.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
影力所,http://www.inex.exchange/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Coingi,https://coingi.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
