厂商名,域名,厂商级别,厂商排位,严重最高奖励,高危最高奖励,中危最高奖励,低危最高奖励
Huobi DM,https://www.hbdm.com,A,0.3721,无上限,无上限,2.36 ETH,0.5 ETH
币万,http://www.bione.cc/,A,0.3488,无上限,无上限,2.33 ETH,0.49 ETH
币夫,https://www.bitforex.com/,A,0.814,无上限,无上限,3.12 ETH,0.57 ETH
BKEX,https://www.bkex.com/,A,0.2791,无上限,无上限,2.23 ETH,0.48 ETH
Coinsuper,https://www.coinsuper.com/,A,0.1163,无上限,无上限,2.01 ETH,0.45 ETH
币涨,https://www.btrise.com/,A,0.186,无上限,无上限,2.1 ETH,0.46 ETH
星客,https://www.silktrader.net/,A,0.0698,无上限,无上限,1.95 ETH,0.44 ETH
BitMart,https://www.bitmart.com/,B,0.9394,1.48 ETH,1.0 ETH,0.59 ETH,0.24 ETH
Simex,https://simex.global/ru,B,0.9697,1.49 ETH,1.0 ETH,0.6 ETH,0.24 ETH
PK.TOP,http://www.pk.top/,B,0.9545,1.49 ETH,1.0 ETH,0.59 ETH,0.24 ETH
币客,https://www.bitker.com/,A,0.1628,无上限,无上限,2.07 ETH,0.46 ETH
6x交易站,https://www.6x.com,B,0.8788,1.46 ETH,1.0 ETH,0.58 ETH,0.23 ETH
Bitget,https://www.bitget.com/,B,0.8182,1.45 ETH,1.0 ETH,0.57 ETH,0.22 ETH
紫牛币交所,http://www.purcow.io/,B,1.0,1.5 ETH,1.0 ETH,0.6 ETH,0.25 ETH
10086coin,https://www.10086coin.io/,B,0.7879,1.44 ETH,1.0 ETH,0.57 ETH,0.21 ETH
Dcoin,https://www.dcoin.com/,B,0.8636,1.46 ETH,1.0 ETH,0.58 ETH,0.23 ETH
东方交易所,https://www.df.com/,B,0.7424,1.42 ETH,1.0 ETH,0.56 ETH,0.2 ETH
币管家,https://bgj.io/,B,0.7121,1.41 ETH,1.0 ETH,0.55 ETH,0.19 ETH
币诺,https://coinoah.com/,B,0.6667,1.4 ETH,1.0 ETH,0.55 ETH,0.19 ETH
58COIN,http://www.58coin.com/,A,0.7907,无上限,无上限,3.07 ETH,0.57 ETH
币蛋,https://www.coinegg.com/,B,0.697,1.41 ETH,1.0 ETH,0.55 ETH,0.19 ETH
LATOKEN,https://latoken.com/,B,0.6515,1.4 ETH,1.0 ETH,0.54 ETH,0.18 ETH
COIEX,https://coiex.io/,B,0.6212,1.39 ETH,1.0 ETH,0.54 ETH,0.17 ETH
OEX全球站,https://www.oex.com/,B,0.6061,1.38 ETH,1.0 ETH,0.54 ETH,0.17 ETH
ZZEX,https://www.zzex.pro,B,0.5606,1.37 ETH,1.0 ETH,0.53 ETH,0.16 ETH
币尔,https://www.coineal.com/,B,0.5758,1.38 ETH,1.0 ETH,0.53 ETH,0.16 ETH
HEX,https://www.hex.com/,B,0.5303,1.36 ETH,1.0 ETH,0.52 ETH,0.15 ETH
COINBIG,https://www.coinbig.com/,B,0.5152,1.36 ETH,1.0 ETH,0.52 ETH,0.15 ETH
T网,https://www.tokencan.com,B,0.5,1.36 ETH,1.0 ETH,0.52 ETH,0.15 ETH
币龙网,https://www.bitalong.com/,B,0.5455,1.37 ETH,1.0 ETH,0.53 ETH,0.16 ETH
Ethfinex,https://www.ethfinex.com/,B,0.4545,1.34 ETH,1.0 ETH,0.51 ETH,0.14 ETH
COIN918,http://www.coin918.cc/,B,0.3636,1.32 ETH,1.0 ETH,0.49 ETH,0.11 ETH
Dididu,http://www.dididu.com/,B,0.3485,1.31 ETH,1.0 ETH,0.49 ETH,0.11 ETH
币扬,http://www.bityoung.com/,B,0.2879,1.3 ETH,1.0 ETH,0.48 ETH,0.09 ETH
UEX,http://www.uex.com/,B,0.2727,1.29 ETH,1.0 ETH,0.48 ETH,0.09 ETH
天天国际,http://www.ttex.pro/,B,0.2121,1.28 ETH,1.0 ETH,0.47 ETH,0.07 ETH
BitAsset,https://www.bitasset.com/,B,0.2424,1.29 ETH,1.0 ETH,0.47 ETH,0.08 ETH
Hubi,https://www.hubi.com/,B,0.197,1.27 ETH,1.0 ETH,0.46 ETH,0.06 ETH
CoinX,https://coinx.im,B,0.1818,1.27 ETH,1.0 ETH,0.46 ETH,0.06 ETH
CoinEx,https://www.coinex.com,B,0.1061,1.25 ETH,1.0 ETH,0.45 ETH,0.04 ETH
TOKOK,https://www.tokok.com/,B,0.1364,1.26 ETH,1.0 ETH,0.45 ETH,0.05 ETH
Exx,https://www.exx.com/,A,0.2093,无上限,无上限,2.13 ETH,0.47 ETH
币图,https://www.tok.com,B,0.0455,1.24 ETH,1.0 ETH,0.43 ETH,0.02 ETH
60交易所,https://www.60.com,B,0.0303,1.23 ETH,1.0 ETH,0.43 ETH,0.01 ETH
Hotbit,https://www.hotbit.io/,B,0.0152,1.23 ETH,1.0 ETH,0.43 ETH,0.01 ETH
BITINFI,https://web.bitinfi.com/,C,0.9897,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
Victcoin,https://www.victcoin.com/,C,0.9794,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
怪兽市场,https://www.monster.one,C,0.9588,1.2 ETH,0.8 ETH,0.29 ETH,0.1 ETH
Park.one,https://www.park.one,C,0.9278,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
哈希交易所,https://www.hashwang.net/,C,0.9072,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
Bgogo,https://bgogo.com,B,0.1515,1.26 ETH,1.0 ETH,0.45 ETH,0.05 ETH
火币韩国站,https://event.huobi.co.kr,C,0.8763,1.19 ETH,0.79 ETH,0.28 ETH,0.08 ETH
Biger,https://www.biger.in/,C,0.8557,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
OCX,https://ocx.com,B,0.1212,1.26 ETH,1.0 ETH,0.45 ETH,0.04 ETH
持币网,https://www.keepbtc.net/,C,0.8454,1.18 ETH,0.79 ETH,0.27 ETH,0.08 ETH
Korbit,https://www.korbit.co.kr,C,0.8247,1.18 ETH,0.78 ETH,0.27 ETH,0.08 ETH
U8,https://www.u8.com/,C,0.8041,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
9Coin,https://www.9coin.com,C,0.7938,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
CoinMex,https://www.coinmex.com/,C,0.7835,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
热币网,https://www.hotcoin.top/,C,0.7732,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
GAEX,https://www.gaex.com/,C,0.7526,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
RightBTC,https://www.rightbtc.com,A,0.1395,无上限,无上限,2.04 ETH,0.45 ETH
PRDAE,https://www.prdae.pro/,C,0.7423,1.17 ETH,0.78 ETH,0.25 ETH,0.07 ETH
比特兔交易所,https://bitrabbit.com/,C,0.732,1.17 ETH,0.78 ETH,0.25 ETH,0.06 ETH
币系,https://bilaxy.com/,C,0.7113,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
好币网,https://www.hcoin.com/,C,0.701,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
币次元,https://www.coinx.pro/,C,0.6804,1.17 ETH,0.77 ETH,0.24 ETH,0.06 ETH
55全球市场,https://www.55.com,C,0.6701,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
Mercatox,https://mercatox.com/,C,0.6598,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
FCoinJP,https://www.fcoinjp.com/,C,0.6495,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
BitMax,https://bitmax.io,B,0.4394,1.34 ETH,1.0 ETH,0.51 ETH,0.13 ETH
BTCTurk,https://www.btcturk.com,C,0.6392,1.16 ETH,0.77 ETH,0.23 ETH,0.05 ETH
AI交易所,https://www.aicexc.com/,C,0.6082,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
Indodax,https://indodax.com/,C,0.5773,1.15 ETH,0.76 ETH,0.21 ETH,0.04 ETH
新比特交易所,http://www.xbtc.cx/,C,0.5876,1.16 ETH,0.76 ETH,0.22 ETH,0.04 ETH
BYEX,https://www.byex.io,C,0.5567,1.15 ETH,0.76 ETH,0.21 ETH,0.03 ETH
7EBIT,http://www.7ebit.net/,B,0.0606,1.24 ETH,1.0 ETH,0.44 ETH,0.02 ETH
鲸交所,https://www.whaleex.com/,C,0.5155,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
笔加索,https://www.bjs.bi/,C,0.4845,1.14 ETH,0.75 ETH,0.19 ETH,0.02 ETH
以飞交易所,https://etherflyer.com/,C,0.4227,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
信币,https://www.thinkbit.com/,C,0.4948,1.15 ETH,0.75 ETH,0.19 ETH,0.02 ETH
Rootrex,https://www.rootrex.com,C,0.4433,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
Bithumb DEX,https://www.bithumb.io/,C,0.4433,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
UKEX,https://ukex.com,C,0.4536,1.14 ETH,0.75 ETH,0.18 ETH,0.01 ETH
BBX,http://www.bbx.com/,C,0.4124,1.14 ETH,0.75 ETH,0.17 ETH,0.01 ETH
币团网,https://www.bituan.com/,C,0.4021,1.14 ETH,0.74 ETH,0.17 ETH,0.01 ETH
WanShare,https://www.wanshare.com/,C,0.3608,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
CoinPark,https://www.coinpark.com/,C,0.5258,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
WinMax,https://www.winmax.me/,C,0.3299,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
VBITEX,https://www.vbitex.com/,C,0.3196,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
炒币网,https://www.chaobi.com/,C,0.3093,1.13 ETH,0.74 ETH,0.15 ETH,0.01 ETH
TOP.ONE,https://www.top.one/,C,0.299,1.13 ETH,0.73 ETH,0.14 ETH,0.01 ETH
找币,https://www.zhaobi.com/,C,0.2784,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
CoinFit,https://www.coinfit.io/,C,0.268,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
IX交易所,https://ix.com/,C,0.2577,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
影力所,http://www.inex.exchange/,C,0.2474,1.12 ETH,0.73 ETH,0.13 ETH,0.01 ETH
中比特交易所,https://zbt.one/,C,0.2165,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
Bikicoin,https://www.bikicoin.com,A,0.907,无上限,无上限,3.3 ETH,0.59 ETH
畅思,https://chaince.com/,C,0.2062,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
币链网,http://www.btcbl.com/,C,0.1959,1.12 ETH,0.72 ETH,0.11 ETH,0.01 ETH
金币,https://www.jbex.pro/,C,0.1856,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
ExNow,http://www.exnow.com/,C,0.1753,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
币和,https://www.bibr.com/,C,0.1649,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
G网,https://www.gbcax.com/,C,0.1443,1.11 ETH,0.72 ETH,0.1 ETH,0.01 ETH
MAX,https://max.maicoin.com/,C,0.134,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
Bisq,https://bisq.network/,C,0.1237,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
讯齐,https://www.xunq.net,C,0.1134,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
币族,https://www.bizu.com,C,0.1031,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
Be.Top,https://www.be.top/,C,0.0825,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
币易,http://www.coinyee.io,C,0.0103,1.1 ETH,0.71 ETH,0.06 ETH,0.01 ETH
Trade Satoshi,https://tradesatoshi.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
CoinFalcon,https://coinfalcon.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
DDEX,https://ddex.io/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Coinrail,https://coinrail.co.kr,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
SouthXchange,https://www.southxchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
龙阁,https://www.longex.io,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
DEx.top,https://dex.top/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
Coingi,https://coingi.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
比特兄弟,https://www.btb.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
FreiExchange,https://freiexchange.com/,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
币森,https://www.becent.com,C,0.2887,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
