厂商名,域名,厂商级别,厂商排位,严重最高奖励,高危最高奖励,中危最高奖励,低危最高奖励
币安网,https://www.binance.com,A,0.5625,无上限,无上限,2.66 ETH,0.53 ETH
火币全球站,https://www.huobi.co,A,0.9375,无上限,无上限,3.37 ETH,0.59 ETH
BitMEX,https://www.bitmex.com/,A,0.875,无上限,无上限,3.24 ETH,0.58 ETH
Coinbase Pro,https://pro.coinbase.com/,C,0.9398,1.19 ETH,0.79 ETH,0.29 ETH,0.09 ETH
Bitfinex,https://www.bitfinex.com,B,0.0857,1.25 ETH,1.0 ETH,0.44 ETH,0.03 ETH
OKEX,https://www.okex.com,A,0.75,无上限,无上限,2.99 ETH,0.56 ETH
HitBTC,https://hitbtc.com,A,0.5,无上限,无上限,2.56 ETH,0.52 ETH
B网,https://bittrex.com,C,0.5181,1.15 ETH,0.76 ETH,0.2 ETH,0.03 ETH
Bitstamp,https://www.bitstamp.net,C,0.7831,1.18 ETH,0.78 ETH,0.26 ETH,0.07 ETH
bitFlyer,https://bitflyer.jp/,C,0.3855,1.13 ETH,0.74 ETH,0.17 ETH,0.01 ETH
gate.io,https://gateio.news/,C,0.8795,1.19 ETH,0.79 ETH,0.28 ETH,0.09 ETH
Upbit,https://upbit.com/home,B,0.3714,1.32 ETH,1.0 ETH,0.5 ETH,0.11 ETH
K网,https://www.kraken.com,C,0.8675,1.19 ETH,0.79 ETH,0.28 ETH,0.08 ETH
ZB网,https://www.zb.com,B,0.8857,1.47 ETH,1.0 ETH,0.58 ETH,0.23 ETH
Bit-Z,https://www.bitz.com/,A,0.25,无上限,无上限,2.19 ETH,0.47 ETH
P网,https://poloniex.com,C,0.2771,1.12 ETH,0.73 ETH,0.14 ETH,0.01 ETH
Bithumb,https://www.bithumb.com/,B,0.6571,1.4 ETH,1.0 ETH,0.55 ETH,0.18 ETH
Bibox,https://www.bibox.com/,B,0.9429,1.48 ETH,1.0 ETH,0.59 ETH,0.24 ETH
双子星,https://gemini.com/,C,0.2289,1.12 ETH,0.73 ETH,0.12 ETH,0.01 ETH
KuCoin,https://www.kucoin.com,C,0.1084,1.11 ETH,0.72 ETH,0.09 ETH,0.01 ETH
DigiFinex,https://www.digifinex.com,A,0.6875,无上限,无上限,2.88 ETH,0.55 ETH
Liquid,https://www.liquid.com/,C,0.988,1.2 ETH,0.8 ETH,0.3 ETH,0.1 ETH
CoinTiger,https://www.cointiger.one,B,0.8286,1.45 ETH,1.0 ETH,0.57 ETH,0.22 ETH
Coinone,https://coinone.co.kr/,C,0.3494,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
IDAX,https://www.idax.pro/,B,0.5429,1.37 ETH,1.0 ETH,0.53 ETH,0.16 ETH
币赢国际站,https://www.coinw.ai/,B,0.4857,1.35 ETH,1.0 ETH,0.52 ETH,0.14 ETH
雷盾交易所,https://www.loex.io,B,0.3429,1.31 ETH,1.0 ETH,0.49 ETH,0.11 ETH
YoBit,https://yobit.net,C,0.0723,1.1 ETH,0.71 ETH,0.08 ETH,0.01 ETH
BigONE,https://big.one,D,1.0,500 BUX,200 BUX,100 BUX,50 BUX
胖比特,https://www.fatbtc.com,B,0.3143,1.31 ETH,1.0 ETH,0.49 ETH,0.1 ETH
BITKER,https://www.bitker.com/,B,0.6,1.38 ETH,1.0 ETH,0.54 ETH,0.17 ETH
BiKi,https://www.biki.com,B,0.7714,1.43 ETH,1.0 ETH,0.56 ETH,0.21 ETH
Bitbank,https://bitbank.cc,C,0.3735,1.13 ETH,0.74 ETH,0.16 ETH,0.01 ETH
BCEX,https://www.bcex.hk,B,0.5714,1.38 ETH,1.0 ETH,0.53 ETH,0.16 ETH
ZT.COM,https://www.zt.com/,B,1.0,1.5 ETH,1.0 ETH,0.6 ETH,0.25 ETH
AEX,https://www.aex.com/,C,0.8313,1.18 ETH,0.78 ETH,0.27 ETH,0.08 ETH
Coincheck,https://coincheck.com/,C,0.1807,1.11 ETH,0.72 ETH,0.11 ETH,0.01 ETH
东方交易所,https://www.dfex.com/,B,0.1429,1.26 ETH,1.0 ETH,0.45 ETH,0.05 ETH
